
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 13:40:06.500

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   67.550, 4428.5    , 99.9999   , 100       , 166.617   , 171.164   , 2030.43   , 2049.3    , 1979.06   , 985.078   , 48.37     , 48.4375   , 11.25     , 0         , 0         , 0         , -0.75     , 0.845216  , 0.846925  , 15        , 138.972   , 187.028   
   67.600, 4449.5    , 99.9999   , 100       , 165.258   , 172.453   , 2044.96   , 1977.97   , 1963.59   , 985.078   , 48.63     , 48.8281   , 12        , 0         , 0         , 0         , -0.75     , 0.845216  , 0.843995  , 15        , 138.778   , 187.889   
   67.650, 4484.25   , 99.9999   , 100       , 162.891   , 172.758   , 2046.02   , 1999.1    , 1934.77   , 985.078   , 49.85     , 50        , 11.25     , 0         , 0         , 0         , -0.75     , 0.84424   , 0.838624  , 15        , 138.945   , 187.889   
   67.700, 4514.5    , 99.9999   , 100       , 160.945   , 172.313   , 2038.95   , 1951.56   , 1910.59   , 985.078   , 50.37     , 50.7813   , 11.25     , 0         , 0         , 0         , -0.75     , 0.84424   , 0.839601  , 15        , 135.889   , 189.111   
   67.750, 4529.5    , 99.9999   , 99.2157   , 160.313   , 173.508   , 2050.51   , 1977.97   , 1901.99   , 985.078   , 74        , 94.5313   , 9.75      , 0         , 0         , 0         , -0.75     , 0.843263  , 0.847658  , 15        , 137.111   , 187.889   
   67.800, 4565.5    , 99.9999   , 100       , 159.797   , 174.633   , 2062.93   , 1925.16   , 1895.82   , 985.078   , 75.68     , 93.75     , 11.25     , 0         , 0         , 0         , -0.75     , 0.843263  , 0.848634  , 15.75     , 137.028   , 188.861   
   67.850, 4585      , 99.9999   , 99.6079   , 159.023   , 174.328   , 2052.03   , 1925.16   , 1880.39   , 985.078   , 88.325    , 94.1406   , 10.5      , 0         , 0         , 0         , -0.75     , 0.842286  , 0.845949  , 15.75     , 138.333   , 198.278   
   67.900, 4627.25   , 99.9999   , 100       , 162.211   , 175.711   , 2065.55   , 2022.89   , 1914.18   , 985.078   , 61.845    , 72.6563   , 10.5      , 0         , 0         , 0         , -0.75     , 0.842286  , 0.854249  , 15.75     , 143.75    , 217.306   
   67.950, 4658.25   , 99.9999   , 100       , 165.539   , 174.563   , 2054.84   , 2088.95   , 1953.63   , 985.078   , 51.705    , 53.125    , 9         , 0         , 0         , 0         , -0.75     , 0.84131   , 0.871583  , 15.75     , 146.445   , 225.167   
   68.000, 4686.75   , 99.9999   , 100       , 171.563   , 175.359   , 2063.09   , 2154.96   , 2020.63   , 985.078   , 65.025    , 79.2969   , 9.75      , 0         , -3        , -3        , 0         , 0.84131   , 0.878175  , 15.75     , 151.5     , 233.278   
   68.050, 4694      , 99.9999   , 99.2157   , 174.258   , 177.445   , 2084.18   , 2178.75   , 2048.52   , 985.078   , 64.295    , 76.9531   , 9         , 0         , -3        , -3        , 0         , 0.840333  , 0.880128  , 15.75     , 152.806   , 237.334   
   68.100, 4728.75   , 99.9999   , 99.6079   , 179.602   , 176.602   , 2074.57   , 2234.22   , 2108.32   , 985.078   , 62.775    , 73.4375   , 8.25      , 0         , -3        , -3        , 0         , 0.840333  , 0.873536  , 15.75     , 179.028   , 246.722   
   68.150, 4768.5    , 99.9999   , 99.6079   , 184.805   , 176.461   , 2070.39   , 2310.82   , 2163.87   , 985.078   , 59.295    , 66.0156   , 7.5       , 0         , -3        , -3        , 0         , 0.839601  , 0.867189  , 15.75     , 169.167   , 251.556   
   68.200, 4783.75   , 99.9999   , 98.0392   , 188.953   , 176.344   , 2067.97   , 2374.22   , 2209.18   , 985.078   , 57.33     , 62.5      , 9         , 0         , -3        , -3        , 0         , 0.839601  , 0.883546  , 15.75     , 188.278   , 260.945   
   68.250, 4821.5    , 99.9999   , 98.8236   , 192.563   , 175.359   , 2054.3    , 2424.41   , 2246.52   , 985.078   , 53.13     , 55.0781   , 7.5       , 0         , -4.5      , -3        , 0         , 0.838624  , 0.887941  , 15.75     , 182.861   , 266.528   
   68.300, 4853.5    , 99.9999   , 65.8824   , 195.117   , 177.211   , 2072.73   , 2479.88   , 2272.42   , 985.078   , 49.62     , 49.6094   , 6.75      , 0         , -4.5      , -6        , -5.25     , 0.838624  , 0.893312  , 15.75     , 193.195   , 262.472   
   68.350, 4867.75   , 99.9999   , 41.9608   , 195.539   , 179.039   , 2091.05   , 2543.55   , 2275      , 985.078   , 45.57     , 45.3125   , 7.5       , -0.75     , -4.5      , -6        , -5.25     , 0.837892  , 0.861574  , 15.75     , 174.75    , 243.417   
   68.400, 4898.75   , 99.9999   , 40        , 190.781   , 181.734   , 2121.37   , 2514.22   , 2222.19   , 985.078   , 42.105    , 41.7969   , 7.5       , -0.75     , -4.5      , -6        , -5.25     , 0.837892  , 0.82837   , 15.75     , 177.167   , 230.222   
   68.450, 4945.5    , 99.9999   , 40        , 186.891   , 181.711   , 2116.6    , 2437.62   , 2174.22   , 985.078   , 40.485    , 40.2344   , 6         , -0.75     , -4.5      , -6        , -5.25     , 0.836915  , 0.768556  , 15.75     , 174.722   , 226.445   
   68.500, 4975      , 99.9999   , 40.3922   , 183.188   , 182.109   , 2120.43   , 2382.15   , 2132.54   , 985.078   , 39.39     , 39.0625   , 6.75      , -0.75     , -4.5      , -6        , -5.25     , 0.836915  , 0.748048  , 15.75     , 171.111   , 225.417   
   68.550, 4986.5    , 99.9999   , 41.9608   , 180.586   , 182.766   , 2126.05   , 2313.48   , 2101.99   , 985.078   , 39.78     , 39.4531   , 6.75      , -0.75     , -4.5      , -6        , -5.25     , 0.836183  , 0.758302  , 15.75     , 169.167   , 217.028   
   68.600, 5009      , 99.9999   , 43.1373   , 177.703   , 181.031   , 2104.02   , 2239.49   , 2067.27   , 985.078   , 38.74     , 38.6719   , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.836183  , 0.773195  , 15.75     , 169.278   , 220.584   
   68.650, 5039.25   , 99.9999   , 45.4902   , 175.781   , 182.813   , 2121.72   , 2176.09   , 2044.06   , 985.078   , 39.3      , 39.0625   , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.835206  , 0.782716  , 15.75     , 165.722   , 217.028   
   68.700, 5060.5    , 99.9999   , 47.451    , 172.781   , 181.078   , 2099.02   , 2133.83   , 2007.62   , 985.078   , 40.02     , 39.8438   , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.835206  , 0.795167  , 16.5      , 169.75    , 219.334   
   68.750, 5092.5    , 99.9999   , 47.0588   , 171.258   , 182.789   , 2108.95   , 2086.29   , 1982.42   , 985.078   , 40.26     , 40.2344   , 7.5       , -0.75     , -4.5      , -6        , -5.25     , 0.83423   , 0.796876  , 16.5      , 165.75    , 214.25    
   68.800, 5122      , 99.9999   , 56.0785   , 166.992   , 183.164   , 2107.58   , 2001.76   , 1930.7    , 985.078   , 41.14     , 41.0156   , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.83423   , 0.791993  , 16.5      , 153.389   , 218.056   
   68.850, 5130.75   , 99.9999   , 70.9804   , 164.859   , 183.141   , 2110.12   , 1977.97   , 1909.69   , 985.078   , 66.48     , 71.4844   , 9.75      , -0.75     , -4.5      , -6        , -5.25     , 0.833497  , 0.819337  , 16.5      , 161.361   , 223.389   
   68.900, 5165.25   , 99.9999   , 81.5687   , 161.578   , 183.211   , 2109.53   , 1999.1    , 1872.58   , 985.078   , 79.89     , 78.5156   , 6.75      , -0.75     , -4.5      , -6        , -5.25     , 0.833497  , 0.853273  , 16.5      , 159.722   , 228       
   68.950, 5195.5    , 99.9999   , 88.6275   , 164.789   , 183       , 2102.97   , 1975.35   , 1904.26   , 985.078   , 73.605    , 75.7813   , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.832521  , 0.857911  , 16.5      , 179.583   , 229.722   
   69.000, 5202      , 99.9999   , 92.9412   , 163.523   , 183.07    , 2098.44   , 2020.23   , 1885.55   , 985.078   , 80.395    , 77.3438   , 9         , -0.75     , -4.5      , -6        , -5.25     , 0.832521  , 0.863283  , 16.5      , 162       , 242.417   
   69.050, 5230      , 99.9999   , 95.6863   , 171.727   , 184.078   , 2104.49   , 2081.02   , 1970.35   , 985.078   , 59.125    , 61.3281   , 7.5       , -0.75     , -4.5      , -6        , -5.25     , 0.827394  , 0.870851  , 16.5      , 170.361   , 253.084   
   69.100, 5279.75   , 99.9999   , 96.8628   , 176.977   , 184.055   , 2103.63   , 2152.34   , 2026.95   , 985.078   , 67.785    , 69.9219   , 6.75      , -0.75     , -4.5      , -6        , -5.25     , 0.827394  , 0.885744  , 16.5      , 194.389   , 261.695   
   69.150, 5281.5    , 99.9999   , 96.4706   , 184.219   , 184.758   , 2106.84   , 2287.07   , 2101.09   , 985.078   , 65.75     , 67.1875   , 9         , -0.75     , -4.5      , -6        , -5.25     , 0.813234  , 0.884523  , 16.5      , 188.722   , 271.861   
   69.200, 5321.75   , 99.9999   , 96.8628   , 190.5     , 184.945   , 2108.55   , 2284.41   , 2168.63   , 985.078   , 62.79     , 64.4531   , 6         , -0.75     , -4.5      , -6        , -5.25     , 0.813234  , 0.874513  , 16.5      , 194.25    , 282.25    
   69.250, 5347.5    , 99.9999   , 98.0392   , 194.297   , 184.406   , 2097.85   , 2395.35   , 2204.61   , 985.078   , 59.59     , 60.9375   , 9         , -0.75     , -4.5      , -6        , -5.25     , 0.80005   , 0.856935  , 16.5      , 198.445   , 286.056   
   69.300, 5373.25   , 99.9999   , 98.8236   , 198.141   , 183.539   , 2084.02   , 2427.07   , 2241.37   , 985.078   , 55.59     , 56.25     , 8.25      , -0.75     , -4.5      , -6        , -5.25     , 0.80005   , 0.856935  , 17.25     , 203.695   , 283.722   
   69.350, 5405.25   , 99.9999   , 99.2157   , 199.711   , 185.32    , 2099.84   , 2466.68   , 2254.34   , 985.078   , 51.91     , 51.9531   , 9         , -0.75     , -4.5      , -6        , -5.25     , 0.789064  , 0.845949  , 17.25     , 203.778   , 285.056   
   69.400, 5419      , 99.9999   , 83.5294   , 200.93    , 185.156   , 2093.09   , 2479.88   , 2262.11   , 985.078   , 48.87     , 48.8281   , 9         , -0.75     , -4.5      , -6        , -5.25     , 0.789064  , 0.854249  , 17.25     , 208.111   , 279.778   
   69.450, 5448.5    , 99.9999   , 47.0588   , 202.195   , 187.266   , 2113.59   , 2524.8    , 2273.32   , 985.078   , 45.35     , 45.3125   , 9.75      , -0.75     , -4.5      , -6.75     , -5.25     , 0.77881   , 0.814699  , 17.25     , 208.278   , 264.222   
   69.500, 5475.25   , 99.9999   , 44.7059   , 197.109   , 188.156   , 2122.93   , 2474.61   , 2218.55   , 985.078   , 42.39     , 42.1875   , 7.5       , -0.75     , -4.5      , -6.75     , -5.25     , 0.77881   , 0.770021  , 17.25     , 204.945   , 259.695   
   69.550, 5499.5    , 99.9999   , 45.0981   , 193.992   , 190.172   , 2138.36   , 2416.48   , 2179.18   , 985.078   , 41.19     , 41.0156   , 11.25     , -0.75     , -4.5      , -6.75     , -5.25     , 0.770997  , 0.736085  , 17.25     , 204.25    , 255.861   
   69.600, 5536      , 99.9999   , 45.8824   , 191.133   , 190.477   , 2136.8    , 2363.67   , 2144.06   , 985.078   , 40.63     , 40.625    , 9         , -0.75     , -4.5      , -6.75     , -5.25     , 0.770997  , 0.735353  , 17.25     , 193.611   , 253.334   
   69.650, 5555.5    , 99.9999   , 47.8432   , 189.398   , 190.898   , 2143.24   , 2289.69   , 2127.38   , 985.078   , 39.99     , 39.8438   , 7.5       , -0.75     , -4.5      , -6.75     , -5.25     , 0.76465   , 0.73462   , 17.25     , 201.722   , 250.528   
   69.700, 5572      , 99.9999   , 49.4118   , 187.172   , 190.945   , 2145.39   , 2244.8    , 2105.43   , 985.078   , 39.99     , 39.8438   , 11.25     , -0.75     , -4.5      , -6.75     , -5.25     , 0.76465   , 0.735353  , 17.25     , 200.389   , 246.584   
   69.750, 5604.25   , 99.9999   , 49.4118   , 182.461   , 191.086   , 2148.32   , 2197.23   , 2056.64   , 985.078   , 39.51     , 39.4531   , 8.25      , -0.75     , -4.5      , -6.75     , -5.25     , 0.757814  , 0.735353  , 17.25     , 190.695   , 246.889   
   69.800, 5601      , 99.9999   , 49.4118   , 181.102   , 191.156   , 2150.2    , 2162.89   , 2044.26   , 985.078   , 39.91     , 39.8438   , 7.5       , -0.75     , -4.5      , -6.75     , -5.25     , 0.757814  , 0.73462   , 18        , 193.583   , 248       
   69.850, 5647.5    , 99.9999   , 49.8039   , 177.68    , 191.297   , 2152.73   , 2131.21   , 2007.73   , 985.078   , 40.47     , 40.2344   , 9         , -0.75     , -4.5      , -6.75     , -5.25     , 0.752198  , 0.73462   , 18        , 192.222   , 243.528   
   69.900, 5662.5    , 99.9999   , 58.4314   , 174.773   , 191.297   , 2153.55   , 2102.15   , 1977.58   , 985.078   , 41.11     , 41.0156   , 9.75      , -0.75     , -4.5      , -6.75     , -5.25     , 0.752198  , 0.73462   , 18        , 170.889   , 246.278   
   69.950, 5681.75   , 99.9999   , 73.3334   , 172.406   , 191.438   , 2155.63   , 2038.75   , 1953.05   , 985.078   , 42.47     , 42.1875   , 8.25      , -0.75     , -4.5      , -6.75     , -5.25     , 0.74756   , 0.73462   , 18        , 187.5     , 248.25    
   70.000, 5694.75   , 99.9999   , 82.353    , 166.172   , 191.531   , 2157.19   , 2054.61   , 1887.07   , 985.078   , 69.89     , 63.2813   , 9.75      , -0.75     , -4.5      , -6.75     , -5.25     , 0.74756   , 0.73462   , 18        , 167.583   , 249.278   
   70.050, 5725      , 99.9999   , 89.0196   , 169.852   , 191.602   , 2158.4    , 2044.02   , 1926.56   , 985.078   , 76.73     , 65.625    , 9.75      , -0.75     , -4.5      , -6.75     , -5.25     , 0.743409  , 0.735353  , 18        , 187.083   , 249.028   
   70.100, 5747      , 99.9999   , 93.3334   , 171.094   , 191.672   , 2159.49   , 2028.16   , 1940.31   , 985.078   , 80.485    , 67.1875   , 9         , -0.75     , -4.5      , -6.75     , -5.25     , 0.743409  , 0.735353  , 18        , 210.584   , 255.417   
   70.150, 5762.5    , 99.9999   , 96.0785   , 169.711   , 191.789   , 2166.48   , 2054.61   , 1930.47   , 985.078   , 81.235    , 68.75     , 8.25      , -0.75     , -4.5      , -6.75     , -5.25     , 0.739991  , 0.73462   , 18        , 186.528   , 259.695   
   70.200, 5807      , 99.9999   , 97.6471   , 174.492   , 191.367   , 2162.11   , 2091.56   , 1981.72   , 985.078   , 73.045    , 63.6719   , 7.5       , -0.75     , -4.5      , -6.75     , -5.25     , 0.739991  , 0.735353  , 18        , 192.361   , 262.722   
   70.250, 5815      , 99.9999   , 99.2157   , 177.844   , 190.945   , 2157.77   , 2133.83   , 2017.81   , 985.078   , 69.17     , 62.5      , 11.25     , -0.75     , -4.5      , -6.75     , -5.25     , 0.736818  , 0.735353  , 18        , 240.722   , 269.111   
   70.300, 5833      , 99.9999   , 99.2157   , 180.234   , 190.688   , 2155.16   , 2199.88   , 2043.44   , 985.078   , 66.23     , 61.3281   , 10.5      , -0.75     , -4.5      , -6.75     , -5.25     , 0.736818  , 0.740968  , 18.75     , 201.556   , 276.945   
   70.350, 5853.5    , 99.9999   , 99.2157   , 185.203   , 192.094   , 2170.27   , 2226.29   , 2096.56   , 985.078   , 70.875    , 62.5      , 12        , -0.75     , -4.5      , -6.75     , -5.25     , 0.732179  , 0.748048  , 18.75     , 208.889   , 278.25    
   70.400, 5888      , 99.9999   , 98.0392   , 188.039   , 190.922   , 2157.85   , 2287.07   , 2127.11   , 985.078   , 69.275    , 62.1094   , 12.75     , -0.75     , -4.5      , -6.75     , -5.25     , 0.732179  , 0.759034  , 18.75     , 211.639   , 278.861   
   70.450, 5912.25   , 99.9999   , 100       , 184.078   , 190.195   , 2150.23   , 2242.15   , 2084.73   , 985.078   , 66.955    , 61.3281   , 10.5      , -3.75     , -4.5      , -6.75     , -5.25     , 0.729005  , 0.762941  , 18.75     , 184.222   , 280.695   
   70.500, 5931      , 99.9999   , 100       , 188.508   , 189.727   , 2145.2    , 2268.55   , 2132.38   , 985.078   , 65.275    , 60.9375   , 10.5      , -3.75     , -4.5      , -6.75     , -5.25     , 0.729005  , 0.759034  , 18.75     , 212.945   , 285.861   
   70.550, 5971.25   , 99.9999   , 100       , 184.102   , 191.508   , 2164.22   , 2273.83   , 2085.12   , 985.078   , 64.155    , 60.5469   , 8.25      , -3.75     , -4.5      , -6.75     , -5.25     , 0.726319  , 0.769288  , 18.75     , 188.778   , 283.722   
   70.600, 5989      , 99.9999   , 100       , 190.641   , 189.984   , 2147.97   , 2329.34   , 2155      , 985.078   , 62.875    , 60.5469   , 11.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.726319  , 0.769288  , 19.5      , 217.111   , 281.917   
   70.650, 6015.5    , 99.9999   , 100       , 190.617   , 189.305   , 2140.78   , 2326.68   , 2155      , 985.078   , 61.355    , 60.1563   , 10.5      , -3.75     , -4.5      , -6.75     , -5.25     , 0.724122  , 0.777101  , 19.5      , 218.445   , 287.389   
   70.700, 6044.5    , 99.9999   , 99.2157   , 190.172   , 191.039   , 2159.38   , 2263.28   , 2150.27   , 985.078   , 60.235    , 59.7656   , 11.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.724122  , 0.765382  , 19.5      , 221.167   , 286.472   
   70.750, 6072.75   , 99.9999   , 100       , 186.492   , 190.688   , 2160.94   , 2313.48   , 2116.13   , 985.078   , 59.195    , 58.9844   , 11.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.720948  , 0.775636  , 19.5      , 215.417   , 284.056   
   70.800, 6083.75   , 99.9999   , 100       , 188.789   , 190.289   , 2156.76   , 2263.28   , 2140.86   , 985       , 58.235    , 58.2031   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.720948  , 0.786622  , 19.5      , 207.75    , 291.028   
   70.850, 6109.75   , 99.9999   , 100       , 192.422   , 192.609   , 2181.72   , 2318.75   , 2179.73   , 985       , 55.915    , 55.8594   , 14.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.718507  , 0.773195  , 19.5      , 227.084   , 286.778   
   70.900, 6127.25   , 99.9999   , 98.8236   , 185.695   , 192.141   , 2176.68   , 2316.09   , 2107.73   , 985       , 55.595    , 55.4688   , 13.5      , -3.75     , -4.5      , -6.75     , -5.25     , 0.718507  , 0.772462  , 19.5      , 216.695   , 290.445   
   70.950, 6156.25   , 99.9999   , 100       , 186.938   , 191.813   , 2173.2    , 2308.2    , 2120.98   , 985       , 54.475    , 54.2969   , 13.5      , -3.75     , -4.5      , -6.75     , -5.25     , 0.716554  , 0.768556  , 19.5      , 218.445   , 285.556   
   71.000, 6183      , 99.9999   , 100       , 190.594   , 191.719   , 2172.23   , 2284.41   , 2160.23   , 985       , 54.075    , 53.9063   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.716554  , 0.758302  , 20.25     , 225.695   , 283.722   
   71.050, 6213.75   , 99.9999   , 100       , 185.742   , 191.414   , 2168.95   , 2244.8    , 2108.32   , 985       , 52.715    , 52.7344   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.715333  , 0.764405  , 20.25     , 219.917   , 287.084   
   71.100, 6237      , 99.9999   , 100       , 188.813   , 190.195   , 2155.94   , 2294.96   , 2141.29   , 985       , 52.875    , 52.7344   , 11.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.715333  , 0.769288  , 20.25     , 236.611   , 283.722   
   71.150, 6255      , 99.9999   , 93.3334   , 181.172   , 191.063   , 2154.92   , 2289.69   , 2049.53   , 985       , 52.235    , 51.9531   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.712648  , 0.760499  , 20.25     , 186.028   , 284.028   
   71.200, 6259      , 99.9999   , 54.902    , 186.891   , 191.414   , 2158.75   , 2263.28   , 2110.63   , 985       , 50.875    , 50.7813   , 14.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.712648  , 0.756593  , 20.25     , 224.722   , 274.889   
   71.250, 6289.25   , 99.9999   , 50.9804   , 185.063   , 191.906   , 2164.1    , 2252.7    , 2091.21   , 985       , 50.235    , 50        , 14.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.710206  , 0.736085  , 20.25     , 222.972   , 265.445   
   71.300, 6319.75   , 99.9999   , 51.7647   , 183.328   , 192.703   , 2172.58   , 2247.42   , 2072.62   , 985       , 49.915    , 49.6094   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.710206  , 0.735353  , 21        , 222.972   , 263.945   
   71.350, 6339.75   , 99.9999   , 51.7647   , 180.281   , 192.398   , 2169.38   , 2194.61   , 2039.96   , 985       , 49.995    , 50        , 12        , -3.75     , -4.5      , -6.75     , -5.25     , 0.708497  , 0.73462   , 21        , 216.5     , 267.667   
   71.400, 6342.25   , 99.9999   , 51.7647   , 177.984   , 192.328   , 2168.59   , 2181.41   , 2015.47   , 985       , 50.075    , 50        , 15        , -3.75     , -4.5      , -6.75     , -5.25     , 0.708497  , 0.73462   , 21        , 212.972   , 263.028   
   71.450, 6382.75   , 99.9999   , 51.7647   , 178.125   , 191.016   , 2154.57   , 2154.96   , 2017.11   , 985       , 50.555    , 50.3906   , 11.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.707032  , 0.73462   , 21        , 214.972   , 260.278   
   71.500, 6395      , 99.9999   , 60        , 175.969   , 191.859   , 2163.59   , 2125.9    , 1994.02   , 985       , 50.795    , 50.7813   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.707032  , 0.73462   , 21        , 214.139   , 266.667   
   71.550, 6414.25   , 99.9999   , 73.3334   , 172.406   , 190.406   , 2153.28   , 2118.01   , 1960.7    , 985       , 52.075    , 51.9531   , 14.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.704103  , 0.73462   , 21        , 209.806   , 269.972   
   71.600, 6437.75   , 99.9999   , 82.7451   , 175.195   , 189.938   , 2148.32   , 2139.14   , 1990.74   , 985       , 51.595    , 51.5625   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.704103  , 0.73462   , 21.75     , 220.528   , 274.889   
   71.650, 6457      , 99.9999   , 89.4118   , 173.648   , 192.445   , 2175.2    , 2088.95   , 1973.98   , 985       , 52.475    , 52.3438   , 12        , -3.75     , -4.5      , -6.75     , -5.25     , 0.701905  , 0.735353  , 21.75     , 219.028   , 268.445   
   71.700, 6472.25   , 99.9999   , 93.7255   , 166.031   , 192.258   , 2173.24   , 2086.29   , 1892.5    , 985       , 78.975    , 60.1563   , 12        , -3.75     , -4.5      , -6.75     , -5.25     , 0.701905  , 0.73462   , 21.75     , 191.889   , 274.306   
   71.750, 6485      , 99.9999   , 95.6863   , 174.258   , 191.953   , 2169.96   , 2139.14   , 1980.66   , 985       , 70.015    , 60.1563   , 14.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.700196  , 0.735353  , 21.75     , 220.472   , 277.945   
   71.800, 6510.25   , 74.821    , 98.0392   , 173.695   , 179.789   , 2039.8    , 2065.16   , 1974.65   , 985       , 81.795    , 64.0625   , 12.75     , -3.75     , -4.5      , -6.75     , -5.25     , 0.700196  , 0.736085  , 22.5      , 216.5     , 275.528   
   71.850, 6520.25   , 0         , 95.6863   , 171.211   , 34.5703   , 985       , 2112.7    , 1948.09   , 985       , 0         , 0         , 4.5       , -3.75     , -4.5      , -6.75     , -5.25     , 0.698487  , 0.73462   , 22.5      , 212.25    , 275.806   
   71.900, 6518.75   , 0         , 40        , 169.664   , 29.5547   , 985       , 2289.69   , 1931.52   , 985       , 0         , 0         , 4.5       , -3.75     , -4.5      , -6.75     , -5.25     , 0.698487  , 0.735353  , 22.5      , 171.139   , 270.945   
   71.950, 6235.5    , 0         , 16.0784   , 88.8281   , 23.6484   , 985       , 2398.01   , 1067.77   , 985       , 0         , 0         , 23.25     , -3.75     , -4.5      , -6.75     , -5.25     , 0.699708  , 0.822023  , 22.5      , 58        , 28.5      
   72.000, 6322.25   , 0         , 8.62745   , 44.25     , 16.0313   , 985       , 2094.22   , 587.969   , 985       , 0         , 0         , 30.75     , 0         , -4.5      , -6.75     , 0         , 0.699708  , 1.04395   , 22.5      , 27.5556   , 0         
   72.050, 6663.5    , 0         , 5.88235   , 21.9141   , 15.75     , 985       , 1859.1    , 347.383   , 985       , 0         , 0         , 11.25     , 0         , 0         , 0         , 0         , 0.824952  , 1.04395   , 22.5      , 17.1945   , 1.22222   
   72.100, 6570.25   , 0         , 5.88235   , 14.9766   , 15.75     , 985       , 1711.17   , 272.578   , 985       , 0         , 0         , 39.75     , 0         , 0         , 0         , 0         , 0.824952  , 1.00611   , 23.25     , 16.25     , 2.30556   
   72.150, 6461.25   , 0         , 6.66667   , 13.8047   , 15.75     , 985       , 1597.58   , 259.648   , 985       , 0         , 0         , 38.25     , 0         , 0         , 0         , 0         , 0.902833  , 0.89673   , 23.25     , 17.1111   , 2.91667   
   72.200, 6311.75   , 0         , 7.05883   , 13.8516   , 15.75     , 985       , 1499.84   , 259.531   , 985       , 0         , 0         , 37.5      , 0         , 0         , 0         , 0         , 0.902833  , 0.854249  , 23.25     , 16.7222   , 7.52778   
   72.250, 6323.75   , 0         , 7.84314   , 14.2734   , 15.75     , 985       , 1441.76   , 263.867   , 985       , 0         , 0         , 17.25     , 0         , 0         , 0         , 0         , 0.931642  , 0.86255   , 23.25     , 17.6945   , 7.77778   
   72.300, 6419.75   , 0         , 8.2353    , 14.625    , 15.75     , 985       , 1378.36   , 266.953   , 985       , 0         , 0         , 17.25     , 0         , 0         , 0         , 0         , 0.931642  , 0.867921  , 23.25     , 17.75     , 10.7778   
   72.350, 6318.25   , 0         , 9.01961   , 15.0234   , 15.75     , 985       , 1328.16   , 271.367   , 985       , 0         , 0         , 17.25     , 0         , 0         , 0         , 0         , 0.948     , 0.846925  , 23.25     , 18.5833   , 12.4445   
   72.400, 6242      , 0         , 9.01961   , 15.2813   , 15.75     , 985       , 1293.83   , 273.75    , 985       , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.948     , 0.814699  , 23.25     , 18.4167   , 14.9445   
   72.450, 6222.75   , 0         , 9.01961   , 15.3516   , 15.75     , 985       , 1262.11   , 274.531   , 985       , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.957033  , 0.824708  , 23.25     , 18.0833   , 12.0556   
   72.500, 6240.75   , 0         , 9.41177   , 15.1406   , 15.75     , 985       , 1233.05   , 272.148   , 985       , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.957033  , 0.991212  , 23.25     , 17.9445   , 12.6945   
   72.550, 6167.75   , 0         , 9.41177   , 15.3047   , 15.75     , 985       , 1211.91   , 274.023   , 985       , 0         , 0         , 15.75     , 0         , 0         , 0         , 0         , 0.96216   , 1.03394   , 23.25     , 18.1389   , 15.2778   
