
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 34 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  14.02.2026 12:21:19.202

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvr_w   , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   15.300, 5765.75   , 0         , 9.80392   , 14.9531   , 15        , 985.078   , 1061.37   , 267.773   , 985.078   , 0         , 0         , 14.25     , 0         , 0         , 0         , 0         , 0.968751  , 1.07813   , 16.5      , 16.5278   , 17.75     
   15.350, 5720.75   , 0         , 9.80392   , 14.9766   , 15        , 985.078   , 1056.05   , 267.969   , 985.078   , 0         , 0         , 13.5      , 0         , 0         , 0         , 0         , 1.04688   , 1.00366   , 16.5      , 16.4445   , 16.6945   
   15.400, 5676.25   , 0         , 9.80392   , 15.0234   , 15        , 985.078   , 1061.37   , 268.555   , 985.078   , 0         , 0         , 12.75     , 0         , 0         , 0         , 0         , 1.04688   , 0.895509  , 16.5      , 16.3056   , 15.6389   
   15.450, 5625.25   , 0         , 9.80392   , 15.0469   , 15        , 985.078   , 1053.44   , 268.672   , 985.078   , 0         , 0         , 12.75     , 0         , 0         , 0         , 0         , 1.04688   , 0.934328  , 16.5      , 16.1945   , 15.6389   
   15.500, 5585.5    , 0         , 9.80392   , 15.1641   , 15        , 985.078   , 1050.78   , 269.844   , 985.078   , 0         , 0         , 12        , 0         , 0         , 0         , 0         , 1.04688   , 1.65161   , 16.5      , 16.6111   , 15.3333   
   15.550, 5480.25   , 0         , 9.41177   , 15.5859   , 15        , 985.078   , 1048.13   , 274.063   , 985.078   , 0         , 0         , 12        , 0         , 0         , 0         , 0         , 1.04688   , 2.78003   , 16.5      , 16.1667   , 16.1667   
   15.600, 5375.25   , 0         , 9.01961   , 15.1875   , 14.25     , 985.078   , 1045.51   , 269.258   , 985.078   , 0         , 0         , 11.25     , 0         , 0         , 0         , 0         , 1.04688   , 4.09986   , 16.5      , 15.7222   , 15.6111   
   15.650, 5288      , 0         , 9.01961   , 15.0234   , 14.25     , 985.078   , 1042.85   , 266.563   , 985.078   , 0         , 0         , 10.5      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 16.5      , 15.3889   , 14.6945   
   15.700, 5196.5    , 0         , 8.2353    , 14.5547   , 14.25     , 985.078   , 1045.51   , 260.469   , 985.078   , 0         , 0         , 10.5      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 16.5      , 14.2222   , 13.9445   
   15.750, 5091.5    , 0         , 8.2353    , 14.4844   , 14.25     , 985.078   , 1042.85   , 258.945   , 985.078   , 0         , 0         , 9.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 16.5      , 14.0556   , 14.1945   
   15.800, 5003.25   , 0         , 8.2353    , 14.2969   , 14.25     , 985.078   , 1042.85   , 255.977   , 985.078   , 0         , 0         , 9.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 13.6389   , 12.5556   
   15.850, 4913      , 0         , 7.84314   , 14.0391   , 14.25     , 985.078   , 1042.85   , 253.242   , 985.078   , 0         , 0         , 9         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 13.5278   , 13        
   15.900, 4824.5    , 0         , 7.84314   , 13.9922   , 14.25     , 985.078   , 1037.58   , 253.125   , 985.078   , 0         , 0         , 9         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 13.3333   , 13.1667   
   15.950, 4737      , 0         , 7.84314   , 13.9688   , 14.25     , 985.078   , 1037.58   , 253.359   , 985.078   , 0         , 0         , 8.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 12.9722   , 12.7222   
   16.000, 4647.5    , 0         , 7.84314   , 13.8984   , 14.25     , 985.078   , 1034.92   , 252.813   , 985.078   , 0         , 0         , 7.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 12.7778   , 11.8611   
   16.050, 4558.5    , 0         , 7.45098   , 13.9688   , 14.25     , 985.078   , 1029.65   , 254.063   , 985.078   , 0         , 0         , 7.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 12.3889   , 12.2222   
   16.100, 4486.75   , 0         , 7.45098   , 14.0391   , 14.25     , 985.078   , 1029.65   , 255.391   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 12.5833   , 11.9722   
   16.150, 4394.25   , 0         , 7.45098   , 14.1797   , 14.25     , 985.078   , 1024.38   , 257.344   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 12.3056   , 11.6667   
   16.200, 4308.25   , 0         , 7.45098   , 14.2969   , 14.25     , 985.078   , 1021.72   , 259.414   , 985.078   , 0         , 0         , 6.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 11.8889   , 12.2222   
   16.250, 4234.75   , 0         , 7.05883   , 14.2734   , 14.25     , 985.078   , 1024.38   , 259.375   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 11.5556   , 11.7778   
   16.300, 4144      , 0         , 7.05883   , 14.3203   , 14.25     , 985.078   , 1021.72   , 260.43    , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 11.4445   , 11.4722   
   16.350, 4068.75   , 0         , 7.05883   , 14.4375   , 14.25     , 985.078   , 1021.72   , 262.344   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 11.3611   , 11.0556   
   16.400, 3977      , 0         , 6.66667   , 14.3906   , 14.25     , 985.078   , 1024.38   , 262.539   , 985.078   , 0         , 0         , 6         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 11.1389   , 11.25     
   16.450, 3904.5    , 0         , 6.66667   , 14.6016   , 14.25     , 985.078   , 1021.72   , 263.32    , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 10.8333   , 10.9445   
   16.500, 3827.75   , 0         , 6.66667   , 14.3672   , 14.25     , 985.078   , 1021.72   , 259.102   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 10.6945   , 9.86112   
   16.550, 3754.5    , 0         , 6.66667   , 14.4375   , 14.25     , 985.078   , 1021.72   , 258.359   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15.75     , 10.5556   , 10.5      
   16.600, 3681.75   , 0         , 6.27451   , 14.6719   , 14.25     , 985.078   , 1021.72   , 259.57    , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 10.4445   , 10.4722   
   16.650, 3607.5    , 0         , 6.27451   , 14.7891   , 14.25     , 985.078   , 1019.1    , 259.453   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 10.3889   , 10.0556   
   16.700, 3530.5    , 0         , 6.27451   , 14.9063   , 14.25     , 985.078   , 1021.72   , 258.789   , 985.078   , 0         , 0         , 5.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 10.0556   , 10.1667   
   16.750, 3452.5    , 0         , 5.88235   , 14.6953   , 14.25     , 985.078   , 1019.1    , 254.063   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 9.52779   , 8.50001   
   16.800, 3387.75   , 0         , 5.88235   , 14.625    , 14.25     , 985.078   , 1019.1    , 250.586   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 9.3889    , 9.1389    
   16.850, 3310      , 0         , 5.4902    , 14.4141   , 14.25     , 985.078   , 1016.45   , 245.938   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 9.19445   , 8.97223   
   16.900, 3247.75   , 0         , 5.4902    , 14.6016   , 14.25     , 985.078   , 1016.45   , 245.43    , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 9.11112   , 8.52778   
   16.950, 3175.25   , 0         , 5.4902    , 14.3438   , 14.25     , 985.078   , 1013.79   , 240.273   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 8.80556   , 7.8889    
   17.000, 3108      , 0         , 5.4902    , 14.5313   , 14.25     , 985.078   , 1013.79   , 240.039   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 8.6389    , 8.36112   
   17.050, 3037.75   , 0         , 5.09804   , 14.4609   , 14.25     , 985.078   , 1013.79   , 237.383   , 985.078   , 0         , 0         , 4.5       , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 8.33334   , 8.22223   
   17.100, 2961.75   , 0         , 5.09804   , 14.6719   , 14.25     , 985.078   , 1008.52   , 237.813   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 8.33334   , 8.00001   
   17.150, 2900      , 0         , 5.09804   , 14.4844   , 14.25     , 985.078   , 1011.17   , 235.977   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 8.08334   , 7.86112   
   17.200, 2821      , 0         , 5.09804   , 14.6016   , 14.25     , 985.078   , 1005.86   , 237.813   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 7.97223   , 7.94445   
   17.250, 2763      , 0         , 4.70588   , 14.3672   , 14.25     , 985.078   , 1008.52   , 235.313   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 7.72223   , 7.27778   
   17.300, 2695.5    , 0         , 4.70588   , 14.0859   , 14.25     , 985.078   , 1008.52   , 232.266   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 7.50001   , 6.88889   
   17.350, 2638      , 0         , 4.70588   , 14.1328   , 14.25     , 985.078   , 1008.52   , 233.398   , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 7.38889   , 7.13889   
   17.400, 2554.5    , 0         , 4.31373   , 14.4375   , 14.25     , 985.078   , 1005.86   , 237.5     , 985.078   , 0         , 0         , 3.75      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 7.16667   , 7.50001   
   17.450, 2495.25   , 0         , 4.31373   , 14.625    , 14.25     , 985.078   , 1005.86   , 240.352   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 15        , 6.91667   , 7.41667   
   17.500, 2436.5    , 0         , 4.31373   , 14.7422   , 14.25     , 985.078   , 1005.86   , 240.703   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.77778   , 6.75001   
   17.550, 2402.25   , 0         , 3.92157   , 14.6016   , 14.25     , 985.078   , 1008.52   , 238.242   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.61112   , 6.75001   
   17.600, 2387      , 0         , 3.92157   , 14.5313   , 14.25     , 985.078   , 1005.86   , 238.008   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.52778   , 6.47223   
   17.650, 2393.25   , 0         , 3.92157   , 14.6016   , 14.25     , 985.078   , 1003.24   , 238.906   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.52778   , 6.55556   
   17.700, 2416.5    , 0         , 3.92157   , 14.5078   , 14.25     , 985.078   , 1005.86   , 237.969   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.41667   , 6.72223   
   17.750, 2449.75   , 0         , 3.92157   , 14.25     , 14.25     , 985.078   , 1005.86   , 235.313   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.47223   , 6.27778   
   17.800, 2446.5    , 0         , 3.92157   , 14.2266   , 14.25     , 985.078   , 1003.24   , 235.273   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.44445   , 6.69445   
   17.850, 2408      , 0         , 3.92157   , 14.25     , 14.25     , 985.078   , 1003.24   , 234.844   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.47223   , 6.77778   
   17.900, 2408.25   , 0         , 3.92157   , 14.5313   , 14.25     , 985.078   , 1003.24   , 238.125   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.47223   , 6.80556   
   17.950, 2389      , 0         , 3.92157   , 14.3906   , 14.25     , 985.078   , 1003.24   , 236.172   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.50001   , 6.08334   
   18.000, 2386      , 0         , 3.92157   , 14.2734   , 14.25     , 985.078   , 1003.24   , 234.414   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.50001   , 6.16667   
   18.050, 2363.5    , 0         , 3.92157   , 14.3672   , 14.25     , 985.078   , 1003.24   , 235.469   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.44445   , 6.61112   
   18.100, 2352.75   , 0         , 3.92157   , 14.4375   , 14.25     , 985.078   , 1003.24   , 236.172   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.44445   , 6.38889   
   18.150, 2328.25   , 0         , 3.92157   , 14.6719   , 14.25     , 985.078   , 1000.59   , 238.867   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.36112   , 6.88889   
   18.200, 2318.75   , 0         , 3.92157   , 14.625    , 14.25     , 985.078   , 1003.24   , 238.008   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.33334   , 6.52778   
   18.250, 2306.25   , 0         , 3.92157   , 14.4375   , 14.25     , 985.078   , 1000.59   , 235.273   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.27778   , 6.11112   
   18.300, 2303.25   , 0         , 3.52941   , 14.3672   , 14.25     , 985.078   , 1003.24   , 234.414   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.22223   , 6.08334   
   18.350, 2290.75   , 0         , 3.52941   , 14.3438   , 14.25     , 985.078   , 1000.59   , 233.711   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.19445   , 6.13889   
   18.400, 2281.5    , 0         , 3.52941   , 14.3203   , 14.25     , 985.078   , 1000.59   , 233.359   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.16667   , 6.08334   
   18.450, 2272.5    , 0         , 3.52941   , 14.1797   , 14.25     , 985.078   , 1000.59   , 231.25    , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.08334   , 5.94445   
   18.500, 2259      , 0         , 3.52941   , 14.1563   , 14.25     , 985.078   , 1000.59   , 230.898   , 985.078   , 0         , 0         , 3         , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.05556   , 6         
   18.550, 2259.25   , 0         , 3.52941   , 14.2031   , 14.25     , 985.078   , 1000.59   , 231.484   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.05556   , 6.08334   
   18.600, 2253.5    , 0         , 3.52941   , 14.0156   , 14.25     , 985.078   , 1000.59   , 228.984   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.02778   , 5.83334   
   18.650, 2251.25   , 0         , 3.52941   , 13.9922   , 14.25     , 985.078   , 1000.59   , 228.477   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 6.02778   , 6.13889   
   18.700, 2243.75   , 0         , 3.52941   , 14.0156   , 14.25     , 985.078   , 1000.59   , 228.711   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 5.97223   , 6.11112   
   18.750, 2246      , 0         , 3.52941   , 13.9219   , 14.25     , 985.078   , 1000.59   , 227.617   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 5.94445   , 5.72223   
   18.800, 2239.25   , 0         , 3.52941   , 13.9219   , 14.25     , 985.078   , 1000.59   , 227.305   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 5.94445   , 5.91667   
   18.850, 2238.25   , 0         , 3.52941   , 13.9688   , 14.25     , 985.078   , 997.969   , 228.125   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 14.25     , 5.94445   , 5.91667   
   18.900, 2234.5    , 0         , 3.52941   , 13.9219   , 14.25     , 985.078   , 1000.59   , 227.344   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.94445   , 5.86112   
   18.950, 2232.75   , 0         , 3.52941   , 13.8281   , 14.25     , 985.078   , 1000.59   , 226.094   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.94445   , 5.86112   
   19.000, 2228.25   , 0         , 3.52941   , 13.9922   , 14.25     , 985.078   , 997.969   , 228.008   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.94445   
   19.050, 2225.25   , 0         , 3.52941   , 13.9688   , 14.25     , 985.078   , 997.969   , 228.008   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.97223   , 5.77778   
   19.100, 2225      , 0         , 3.52941   , 13.9922   , 14.25     , 985.078   , 997.969   , 228.086   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.97223   , 5.77778   
   19.150, 2219.75   , 0         , 3.52941   , 14.0625   , 14.25     , 985.078   , 997.969   , 228.867   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.94445   , 6.08334   
   19.200, 2219.25   , 0         , 3.52941   , 14.1094   , 14.25     , 985.078   , 997.969   , 229.375   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.97223   , 5.94445   
   19.250, 2215      , 0         , 3.52941   , 14.2031   , 14.25     , 985.078   , 997.969   , 230.586   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.97223   , 6.36112   
   19.300, 2217.5    , 0         , 3.52941   , 14.1094   , 14.25     , 985.078   , 997.969   , 229.57    , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.97223   , 5.86112   
   19.350, 2209.5    , 0         , 3.52941   , 14.0859   , 14.25     , 985.078   , 997.969   , 228.984   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.77778   
   19.400, 2208      , 0         , 3.52941   , 14.0859   , 14.25     , 985.078   , 997.969   , 229.023   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.94445   , 5.91667   
   19.450, 2204.75   , 0         , 3.52941   , 14.0859   , 14.25     , 985.078   , 997.969   , 229.102   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.91667   
   19.500, 2203.75   , 0         , 3.52941   , 14.0859   , 14.25     , 985.078   , 997.969   , 228.867   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.86112   
   19.550, 2197.75   , 0         , 3.52941   , 14.1563   , 14.25     , 985.078   , 997.969   , 229.844   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.97223   
   19.600, 2198      , 0         , 3.52941   , 14.1094   , 14.25     , 985.078   , 997.969   , 229.258   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.94445   , 5.88889   
   19.650, 2192.5    , 0         , 3.52941   , 14.25     , 14.25     , 985.078   , 997.969   , 230.82    , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.88889   , 6.02778   
   19.700, 2190.5    , 0         , 3.52941   , 14.2969   , 14.25     , 985.078   , 995.313   , 231.406   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 6.02778   
   19.750, 2190.25   , 0         , 3.52941   , 14.25     , 14.25     , 985.078   , 995.313   , 230.938   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.80556   
   19.800, 2187.5    , 0         , 3.52941   , 14.2734   , 14.25     , 985.078   , 995.313   , 231.055   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.91667   , 5.86112   
   19.850, 2182.25   , 0         , 3.52941   , 14.2734   , 14.25     , 985.078   , 997.969   , 230.977   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 5.88889   
   19.900, 2182      , 0         , 3.52941   , 14.2734   , 14.25     , 985.078   , 995.313   , 231.094   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 5.94445   
   19.950, 2184.25   , 0         , 3.52941   , 14.1563   , 14.25     , 985.078   , 995.313   , 229.57    , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 5.83334   
   20.000, 2177.5    , 0         , 3.52941   , 14.1328   , 14.25     , 985.078   , 995.313   , 229.141   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 5.83334   
   20.050, 2172.75   , 0         , 3.52941   , 14.1797   , 14.25     , 985.078   , 995.313   , 229.492   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 6.05556   
   20.100, 2166.25   , 0         , 3.52941   , 14.1328   , 14.25     , 985.078   , 995.313   , 228.867   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.86112   , 5.63889   
   20.150, 2169.5    , 0         , 3.52941   , 14.1094   , 14.25     , 985.078   , 995.313   , 228.555   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.83334   , 5.77778   
   20.200, 2168.5    , 0         , 3.52941   , 14.0859   , 14.25     , 985.078   , 995.313   , 228.398   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.83334   , 5.97223   
   20.250, 2172      , 0         , 3.52941   , 14.0625   , 14.25     , 985.078   , 995.313   , 228.047   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.83334   , 5.83334   
   20.300, 2165      , 0         , 3.13726   , 14.1094   , 14.25     , 985.078   , 995.313   , 228.477   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.80556   , 5.80556   
   20.350, 2161.25   , 0         , 3.13726   , 13.9922   , 14.25     , 985.078   , 995.313   , 227.109   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.80556   , 5.77778   
   20.400, 2154.75   , 0         , 3.13726   , 13.8984   , 14.25     , 985.078   , 995.313   , 225.859   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.75      , 5.77778   
   20.450, 2154.75   , 0         , 3.13726   , 13.9453   , 14.25     , 985.078   , 995.313   , 226.406   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 13.5      , 5.80556   , 5.88889   
   20.500, 2149.25   , 0         , 3.52941   , 14.0625   , 14.25     , 985.078   , 995.313   , 227.852   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 12.75     , 5.80556   , 5.94445   
   20.550, 2151      , 0         , 3.52941   , 14.1563   , 14.25     , 985.078   , 995.313   , 228.945   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 12.75     , 5.75      , 6.02778   
   20.600, 2149.75   , 0         , 3.13726   , 14.1563   , 14.25     , 985.078   , 995.313   , 228.945   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 12.75     , 5.80556   , 5.77778   
   20.650, 2145.75   , 0         , 3.13726   , 14.25     , 14.25     , 985.078   , 992.656   , 230.078   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 12.75     , 5.75      , 5.97223   
   20.700, 2138.5    , 0         , 3.52941   , 14.3906   , 14.25     , 985.078   , 995.313   , 231.172   , 985.078   , 0         , 0         , 2.25      , 0         , 0         , 0         , 0         , 1.04688   , 5.00001   , 12.75     , 5.83334   , 5.83334   
