
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 41 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  04.02.2026 01:49:35.056

TimeStamp, fr_w      , gangi     , lamsbg_w  , ldtvm     , mshfm_w   , nmot_w    , plsol_w   , pus_w     , pvdkds_w  , rkrn_w_0  , rkrn_w_1  , rkrn_w_2  , rkrn_w_3  , rl_w      , rlmax_w   , rlmx_w    , rlsol_w   , tabgm     , ti_b1     , vfil_w    , wdkba     , wped_w    , zwout     
  111.350, 0.793763  , 0         , 1         , 0         , 4.94445   , 834.75    , 985.078   , 985.078   , 984.727   , 1.28907   , 0.781252  , 0.585939  , 1.40625   , 28.9688   , 90.75     , 90.75     , 30.0938   , 390       , 2.472     , 0         , 2.35294   , 0         , 7.5       
  111.400, 0.793763  , 0         , 1         , 0         , 5.08334   , 825.75    , 985.078   , 985.078   , 984.727   , 1.28907   , 0.820315  , 0.60547   , 1.40625   , 29.625    , 90.75     , 90.75     , 30.2109   , 390       , 2.536     , 0         , 2.35294   , 0         , 6         
  111.450, 0.793763  , 0         , 1         , 0         , 4.80556   , 818.75    , 985.078   , 985.078   , 984.727   , 1.28907   , 0.820315  , 0.60547   , 1.40625   , 29.7422   , 90.7266   , 90.75     , 30.3281   , 390       , 2.484     , 0         , 2.35294   , 0         , 6         
  111.500, 0.793763  , 0         , 1         , 0         , 4.25      , 813.5     , 985.078   , 985.078   , 984.727   , 1.25      , 0.820315  , 0.60547   , 1.36719   , 29.4609   , 90.7734   , 90.75     , 30.4688   , 390       , 2.364     , 0         , 2.35294   , 0         , 6.75      
  111.550, 0.793763  , 0         , 1         , 0         , 4.38889   , 804.25    , 985.078   , 985.078   , 984.727   , 1.25      , 0.820315  , 0.60547   , 1.36719   , 28.9922   , 90.7031   , 90.75     , 30.5859   , 390       , 2.356     , 0         , 2.35294   , 0         , 10.5      
  111.600, 0.793763  , 0         , 1         , 0         , 4.02778   , 803.5     , 985.078   , 985.078   , 984.727   , 1.25      , 0.820315  , 0.60547   , 1.32813   , 28.6641   , 90.7266   , 90.75     , 30.8203   , 390       , 2.324     , 0         , 2.35294   , 0         , 10.5      
  111.650, 0.793763  , 0         , 1         , 0         , 4.61111   , 802.25    , 985.078   , 985.078   , 984.727   , 1.25      , 0.820315  , 0.60547   , 1.32813   , 28.8281   , 90.7266   , 90.75     , 30.8438   , 390       , 2.432     , 0         , 2.35294   , 0         , 13.5      
  111.700, 0.793763  , 0         , 1         , 0         , 5.02778   , 797.5     , 985.078   , 985.078   , 984.727   , 1.21094   , 0.859377  , 0.625002  , 1.32813   , 29.625    , 90.7266   , 90.75     , 30.9141   , 390       , 2.608     , 0         , 2.35294   , 0         , 12        
  111.750, 0.793763  , 0         , 1         , 0         , 4.63889   , 796       , 985.078   , 985.078   , 984.727   , 1.21094   , 0.859377  , 0.625002  , 1.32813   , 29.7188   , 90.7266   , 90.75     , 30.9609   , 390       , 2.492     , 0         , 2.35294   , 0         , 9.75      
  111.800, 0.793763  , 0         , 1         , 0         , 4.38889   , 792.25    , 985.078   , 985.078   , 984.727   , 1.17188   , 0.820315  , 0.625002  , 1.28907   , 29.6484   , 90.7266   , 90.75     , 31.0078   , 390       , 2.408     , 0         , 2.35294   , 0         , 9.75      
  111.850, 0.793763  , 0         , 1         , 0         , 4.30556   , 787.25    , 985.078   , 985.078   , 984.727   , 1.17188   , 0.820315  , 0.625002  , 1.28907   , 29.2734   , 90.7266   , 90.75     , 30.9375   , 390       , 2.364     , 0         , 2.35294   , 0         , 13.5      
  111.900, 0.793763  , 0         , 1         , 0         , 4.86111   , 788       , 985.078   , 985.078   , 984.727   , 1.17188   , 0.820315  , 0.60547   , 1.25      , 29.625    , 90.7266   , 90.75     , 31.1016   , 390       , 2.544     , 0         , 2.35294   , 0         , 14.25     
  111.950, 0.793763  , 0         , 1         , 0         , 4.75      , 790.25    , 985.078   , 985.078   , 984.727   , 1.17188   , 0.820315  , 0.60547   , 1.25      , 29.8125   , 90.7266   , 90.75     , 31.0547   , 390       , 2.528     , 0         , 2.35294   , 0         , 12        
  112.000, 0.793763  , 0         , 1         , 0         , 4.66667   , 791.75    , 985.078   , 985.078   , 984.727   , 1.13282   , 0.820315  , 0.585939  , 1.25      , 29.9297   , 90.7266   , 90.75     , 30.9141   , 390       , 2.5       , 0         , 2.35294   , 0         , 9.75      
  112.050, 0.793763  , 0         , 1         , 0         , 4.27778   , 790.25    , 985.078   , 985.078   , 984.727   , 1.13282   , 0.820315  , 0.585939  , 1.25      , 29.8594   , 90.7266   , 90.75     , 30.8906   , 390       , 2.388     , 0         , 2.35294   , 0         , 9         
  112.100, 0.793763  , 0         , 1         , 0         , 4.5       , 788.75    , 985.078   , 985.078   , 984.727   , 1.09375   , 0.859377  , 0.585939  , 1.21094   , 29.8594   , 90.7266   , 90.75     , 30.9609   , 390       , 2.432     , 0         , 2.35294   , 0         , 9.75      
  112.150, 0.793763  , 0         , 1         , 0         , 4.36111   , 787.25    , 985.078   , 985.078   , 984.727   , 1.09375   , 0.859377  , 0.585939  , 1.21094   , 29.7656   , 90.7266   , 90.75     , 31.0078   , 390       , 2.396     , 0         , 2.35294   , 0         , 10.5      
  112.200, 0.793763  , 0         , 1         , 0         , 4.52778   , 787.25    , 985.078   , 985.078   , 982.109   , 1.09375   , 0.859377  , 0.566408  , 1.17188   , 29.8359   , 90.7266   , 90.75     , 31.0078   , 390       , 2.452     , 0         , 2.35294   , 0         , 11.25     
  112.250, 0.793763  , 0         , 1         , 0         , 4.63889   , 788.25    , 985.078   , 985.078   , 984.727   , 1.09375   , 0.859377  , 0.566408  , 1.17188   , 29.9297   , 90.7266   , 90.75     , 31.0547   , 390       , 2.472     , 0         , 2.35294   , 0         , 10.5      
  112.300, 0.793763  , 0         , 1         , 0         , 4.63889   , 787.5     , 985.078   , 985.078   , 982.109   , 1.05469   , 0.820315  , 0.546876  , 1.17188   , 30.0703   , 90.7266   , 90.75     , 31.0313   , 390       , 2.508     , 0         , 2.35294   , 0         , 10.5      
  112.350, 0.793763  , 0         , 1         , 0         , 4.61111   , 789       , 985.078   , 985.078   , 984.727   , 1.05469   , 0.820315  , 0.546876  , 1.17188   , 30.4219   , 91.4531   , 90.75     , 31.0313   , 390       , 2.48      , 0         , 2.35294   , 0         , 9         
  112.400, 0.793763  , 0         , 1         , 0         , 4.5       , 787       , 985.078   , 985.078   , 982.109   , 1.01563   , 0.820315  , 0.546876  , 1.21094   , 30.3984   , 90.7266   , 90.75     , 30.9844   , 390       , 2.468     , 0         , 2.35294   , 0         , 8.25      
  112.450, 0.793763  , 0         , 1         , 0         , 4.38889   , 783.5     , 985.078   , 985.078   , 982.109   , 1.01563   , 0.820315  , 0.546876  , 1.21094   , 30.3047   , 90.7266   , 90.75     , 31.0547   , 390       , 2.444     , 0         , 2.35294   , 0         , 9.75      
  112.500, 0.793763  , 0         , 1         , 0         , 4.47223   , 784.5     , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.527345  , 1.17188   , 29.9766   , 90.7266   , 90.75     , 31.1719   , 390       , 2.448     , 0         , 2.35294   , 0         , 11.25     
  112.550, 0.793763  , 0         , 1         , 0         , 4.38889   , 786       , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.527345  , 1.17188   , 29.9297   , 90.7266   , 90.75     , 31.125    , 390       , 2.424     , 0         , 2.35294   , 0         , 10.5      
  112.600, 0.793763  , 0         , 1         , 0         , 4.16667   , 787.5     , 985.078   , 985.078   , 982.109   , 0.976565  , 0.742189  , 0.507814  , 1.17188   , 29.6953   , 90.7266   , 90.75     , 31.1016   , 390       , 2.384     , 0         , 2.35294   , 0         , 10.5      
  112.650, 0.793763  , 0         , 1         , 0         , 4.13889   , 791.25    , 985.078   , 985.078   , 984.727   , 0.976565  , 0.742189  , 0.507814  , 1.17188   , 29.6016   , 90.7266   , 90.75     , 31.0313   , 390       , 2.364     , 0         , 2.35294   , 0         , 9.75      
  112.700, 0.793763  , 0         , 1         , 0         , 3.80556   , 792.5     , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.507814  , 1.21094   , 29.1328   , 90.7266   , 90.75     , 30.8906   , 390       , 2.332     , 0         , 2.35294   , 0         , 9.75      
  112.750, 0.793763  , 0         , 1         , 0         , 4.72223   , 790.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.507814  , 1.21094   , 29.3906   , 90.7266   , 90.75     , 30.8438   , 390       , 2.5       , 0         , 2.35294   , 0         , 12.75     
  112.800, 0.793763  , 0         , 1         , 0         , 4.58334   , 794.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.488283  , 1.17188   , 29.6953   , 90.7266   , 90.75     , 30.9609   , 390       , 2.48      , 0         , 2.35294   , 0         , 8.25      
  112.850, 0.793763  , 0         , 1         , 0         , 4.94445   , 793.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.488283  , 1.17188   , 30.0234   , 90.7266   , 90.75     , 30.9141   , 390       , 2.596     , 0         , 2.35294   , 0         , 8.25      
  112.900, 0.793763  , 0         , 1         , 0         , 4.66667   , 787.5     , 985.078   , 985.078   , 982.109   , 1.05469   , 0.742189  , 0.468751  , 1.17188   , 30.1406   , 90.7266   , 90.75     , 30.9609   , 390       , 2.52      , 0         , 2.35294   , 0         , 9         
  112.950, 0.793763  , 0         , 1         , 0         , 4.5       , 785       , 985.078   , 985.078   , 982.109   , 1.05469   , 0.742189  , 0.468751  , 1.17188   , 30.1406   , 90.7266   , 90.75     , 30.9375   , 390       , 2.46      , 0         , 2.35294   , 0         , 9.75      
  113.000, 0.793763  , 0         , 1         , 0         , 5.22223   , 789.25    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.468751  , 1.17188   , 30.9375   , 90.7266   , 90.75     , 30.9609   , 390       , 2.7       , 0         , 2.35294   , 0         , 8.25      
  113.050, 0.793763  , 0         , 1         , 0         , 4.97223   , 791       , 985.078   , 985.078   , 982.109   , 1.01563   , 0.742189  , 0.468751  , 1.17188   , 31.1484   , 90.7266   , 90.75     , 30.8438   , 390       , 2.62      , 0         , 2.35294   , 0         , 5.25      
  113.100, 0.793763  , 0         , 1         , 0         , 4.55556   , 792.75    , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.468751  , 1.21094   , 31.0313   , 90.7266   , 90.75     , 30.9844   , 390       , 2.496     , 0         , 2.35294   , 0         , 4.5       
  113.150, 0.793763  , 0         , 1         , 0         , 4.36111   , 790.5     , 985.078   , 985.078   , 982.109   , 1.01563   , 0.781252  , 0.468751  , 1.21094   , 30.4922   , 90.7266   , 90.75     , 30.9609   , 390       , 2.424     , 0         , 2.35294   , 0         , 6         
  113.200, 0.793763  , 0         , 1         , 0         , 4.36111   , 790.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.468751  , 1.21094   , 30.3281   , 90.7266   , 90.75     , 30.9609   , 390       , 2.42      , 0         , 2.35294   , 0         , 6.75      
  113.250, 0.793763  , 0         , 1         , 0         , 4.33334   , 792.25    , 985.078   , 985.078   , 982.109   , 0.976565  , 0.820315  , 0.468751  , 1.21094   , 30.1172   , 90.7266   , 90.75     , 30.9375   , 390       , 2.416     , 0         , 2.35294   , 0         , 6.75      
  113.300, 0.793763  , 0         , 1         , 0         , 4.91667   , 791.5     , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.488283  , 1.17188   , 30.2344   , 90.7266   , 90.75     , 30.8203   , 390       , 2.544     , 0         , 2.35294   , 0         , 8.25      
  113.350, 0.793763  , 0         , 1         , 0         , 4.58334   , 792.5     , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.488283  , 1.17188   , 30.1641   , 90.4922   , 90.75     , 30.8672   , 390       , 2.448     , 0         , 2.35294   , 0         , 6.75      
  113.400, 0.793763  , 0         , 1         , 0         , 4.25      , 795.75    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.507814  , 1.21094   , 29.9063   , 90.7266   , 90.75     , 30.8203   , 390       , 2.404     , 0         , 2.35294   , 0         , 6.75      
  113.450, 0.793763  , 0         , 1         , 0         , 4.69445   , 797.25    , 985.078   , 985.078   , 982.109   , 0.937502  , 0.820315  , 0.507814  , 1.21094   , 30.1172   , 90.7266   , 90.75     , 30.6797   , 390       , 2.464     , 0         , 2.35294   , 0         , 6         
  113.500, 0.793763  , 0         , 1         , 0         , 4.52778   , 795.75    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.859377  , 0.507814  , 1.21094   , 30.0938   , 90.7266   , 90.75     , 30.6094   , 390       , 2.436     , 0         , 2.35294   , 0         , 6         
  113.550, 0.793763  , 0         , 1         , 0         , 4.66667   , 797.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.859377  , 0.507814  , 1.21094   , 30.1406   , 90.7266   , 90.75     , 30.6094   , 390       , 2.46      , 0         , 2.35294   , 0         , 6         
  113.600, 0.793763  , 0         , 1         , 0         , 4.52778   , 796.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.859377  , 0.488283  , 1.21094   , 30.1172   , 90.7266   , 90.75     , 30.4922   , 390       , 2.432     , 0         , 2.35294   , 0         , 5.25      
  113.650, 0.793763  , 0         , 1         , 0         , 4.5       , 796.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.859377  , 0.488283  , 1.21094   , 30.0469   , 90.7266   , 90.75     , 30.5156   , 390       , 2.42      , 0         , 2.35294   , 0         , 6         
  113.700, 0.793763  , 0         , 1         , 0         , 4.5       , 798.25    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.820315  , 0.507814  , 1.25      , 30        , 90.7266   , 90.75     , 30.4453   , 390       , 2.42      , 0         , 2.35294   , 0         , 5.25      
  113.750, 0.793763  , 0         , 1         , 0         , 4.38889   , 800.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.820315  , 0.507814  , 1.25      , 29.5781   , 90.7266   , 90.75     , 30.3516   , 390       , 2.4       , 0         , 2.35294   , 0         , 6         
  113.800, 0.793763  , 0         , 1         , 0         , 4.13889   , 799       , 985.078   , 985.078   , 982.109   , 0.89844   , 0.781252  , 0.507814  , 1.25      , 29.2969   , 90.7266   , 90.75     , 30.2344   , 390       , 2.364     , 0         , 2.35294   , 0         , 6         
  113.850, 0.793763  , 0         , 1         , 0         , 4.77778   , 799.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.781252  , 0.507814  , 1.25      , 29.5313   , 90.7266   , 90.75     , 30.2344   , 390       , 2.468     , 0         , 2.35294   , 0         , 6.75      
  113.900, 0.793763  , 0         , 1         , 0         , 4.38889   , 798       , 985.078   , 985.078   , 982.109   , 0.89844   , 0.781252  , 0.488283  , 1.21094   , 29.7188   , 90.7266   , 90.75     , 30.1641   , 390       , 2.404     , 0         , 2.35294   , 0         , 5.25      
  113.950, 0.793763  , 0         , 1         , 0         , 4.5       , 796.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.781252  , 0.488283  , 1.21094   , 29.6953   , 90.7266   , 90.75     , 30.1641   , 390       , 2.424     , 0         , 2.35294   , 0         , 6         
  114.000, 0.793763  , 0         , 1         , 0         , 4.19445   , 796.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.820315  , 0.468751  , 1.25      , 29.4609   , 90.7266   , 90.75     , 30.1875   , 390       , 2.384     , 0         , 2.35294   , 0         , 6         
  114.050, 0.793763  , 0         , 1         , 0         , 4.47223   , 797.25    , 985.078   , 985.078   , 982.109   , 0.89844   , 0.820315  , 0.468751  , 1.25      , 29.2734   , 90.7266   , 90.75     , 30.1406   , 390       , 2.392     , 0         , 2.35294   , 0         , 6.75      
  114.100, 0.793763  , 0         , 1         , 0         , 4.44445   , 798       , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.468751  , 1.25      , 29.2734   , 90.7266   , 90.75     , 30.0703   , 390       , 2.388     , 0         , 2.35294   , 0         , 6         
  114.150, 0.793763  , 0         , 1         , 0         , 4.72223   , 797       , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.468751  , 1.25      , 29.4609   , 90.7266   , 90.75     , 30        , 390       , 2.476     , 0         , 2.35294   , 0         , 6         
  114.200, 0.793763  , 0         , 1         , 0         , 4.69445   , 793       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.44922   , 1.28907   , 29.6719   , 90.7266   , 90.75     , 30.0703   , 390       , 2.484     , 0         , 2.35294   , 0         , 6.75      
  114.250, 0.793763  , 0         , 1         , 0         , 4.44445   , 790       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.44922   , 1.28907   , 29.6484   , 90.7266   , 90.75     , 30.1172   , 390       , 2.428     , 0         , 2.35294   , 0         , 6.75      
  114.300, 0.793763  , 0         , 1         , 0         , 4.11111   , 788       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.429689  , 1.25      , 29.3906   , 90.7266   , 90.75     , 30.2109   , 390       , 2.372     , 0         , 2.35294   , 0         , 7.5       
  114.350, 0.793763  , 0         , 1         , 0         , 4.94445   , 789.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.429689  , 1.25      , 29.5547   , 90.7266   , 90.75     , 30.3047   , 390       , 2.572     , 0         , 2.35294   , 0         , 9.75      
  114.400, 0.793763  , 0         , 1         , 0         , 4.63889   , 789.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.429689  , 1.25      , 29.6953   , 90.7266   , 90.75     , 30.2578   , 390       , 2.496     , 0         , 2.35294   , 0         , 8.25      
  114.450, 0.793763  , 0         , 1         , 0         , 4.66667   , 791       , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.429689  , 1.25      , 29.8125   , 90.7266   , 90.75     , 30.2578   , 390       , 2.504     , 0         , 2.35294   , 0         , 6.75      
  114.500, 0.793763  , 0         , 1         , 0         , 4         , 789.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.429689  , 1.21094   , 29.4609   , 90.7266   , 90.75     , 30.2578   , 390       , 2.368     , 0         , 2.35294   , 0         , 6.75      
  114.550, 0.793763  , 0         , 1         , 0         , 4.25      , 782       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.429689  , 1.21094   , 29.0156   , 90.7266   , 90.75     , 30.3516   , 390       , 2.376     , 0         , 2.35294   , 0         , 12        
  114.600, 0.793763  , 0         , 1         , 0         , 4.61111   , 782.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.410157  , 1.17188   , 29.2031   , 90.7266   , 90.75     , 30.5156   , 390       , 2.456     , 0         , 2.35294   , 0         , 12.75     
  114.650, 0.793763  , 0         , 1         , 0         , 4.58334   , 784.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.410157  , 1.17188   , 29.3672   , 90.7266   , 90.75     , 30.5156   , 390       , 2.452     , 0         , 2.35294   , 0         , 11.25     
  114.700, 0.793763  , 0         , 1         , 0         , 4.13889   , 785.25    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.410157  , 1.17188   , 29.1094   , 90.7266   , 90.75     , 30.375    , 385       , 2.372     , 0         , 2.35294   , 0         , 9.75      
  114.750, 0.793763  , 0         , 1         , 0         , 4.16667   , 785.5     , 985.078   , 985.078   , 982.109   , 0.859377  , 0.781252  , 0.410157  , 1.17188   , 28.9688   , 90.7266   , 90.75     , 30.4453   , 385       , 2.38      , 0         , 2.35294   , 0         , 10.5      
  114.800, 0.793763  , 0         , 1         , 0         , 4.61111   , 783.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.429689  , 1.21094   , 29.1563   , 90.7266   , 90.75     , 30.4688   , 385       , 2.48      , 0         , 2.35294   , 0         , 12.75     
  114.850, 0.793763  , 0         , 1         , 0         , 4.52778   , 784       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.429689  , 1.21094   , 29.4844   , 90.7266   , 90.75     , 30.5625   , 385       , 2.448     , 0         , 2.35294   , 0         , 9.75      
  114.900, 0.793763  , 0         , 1         , 0         , 4.05556   , 785.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.410157  , 1.21094   , 29.2031   , 90.7266   , 90.75     , 30.5391   , 385       , 2.364     , 0         , 2.35294   , 0         , 9.75      
  114.950, 0.793763  , 0         , 1         , 0         , 4.33334   , 786.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.410157  , 1.21094   , 29.1563   , 90.7266   , 90.75     , 30.5156   , 385       , 2.404     , 0         , 2.35294   , 0         , 10.5      
  115.000, 0.793763  , 0         , 1         , 0         , 4.66667   , 787.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.742189  , 0.410157  , 1.25      , 29.4609   , 90.7266   , 90.75     , 30.4453   , 385       , 2.492     , 0         , 2.35294   , 0         , 9.75      
  115.050, 0.793763  , 0         , 1         , 0         , 4.58334   , 790       , 985.078   , 985.078   , 982.109   , 0.781252  , 0.742189  , 0.410157  , 1.25      , 29.5547   , 90.7266   , 90.75     , 30.4453   , 385       , 2.456     , 0         , 2.35294   , 0         , 8.25      
  115.100, 0.793763  , 0         , 1         , 0         , 4.5       , 789.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.390626  , 1.21094   , 29.6016   , 90.7266   , 90.75     , 30.3516   , 385       , 2.44      , 0         , 2.35294   , 0         , 8.25      
  115.150, 0.793763  , 0         , 1         , 0         , 3.94445   , 791.5     , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.390626  , 1.21094   , 28.8984   , 90.7266   , 90.75     , 30.3516   , 385       , 2.34      , 0         , 2.35294   , 0         , 9         
  115.200, 0.793763  , 0         , 1         , 0         , 4.55556   , 792.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.410157  , 1.21094   , 29.0391   , 90.7266   , 90.75     , 30.2813   , 385       , 2.424     , 0         , 2.35294   , 0         , 9.75      
  115.250, 0.793763  , 0         , 1         , 0         , 4.63889   , 791.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.781252  , 0.410157  , 1.21094   , 29.2266   , 90.7266   , 90.75     , 30.2344   , 385       , 2.468     , 0         , 2.35294   , 0         , 9.75      
  115.300, 0.793763  , 0         , 1         , 0         , 4         , 792.25    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.820315  , 0.410157  , 1.25      , 28.8984   , 90.7266   , 90.75     , 30.2344   , 385       , 2.356     , 0         , 2.35294   , 0         , 9         
  115.350, 0.793763  , 0         , 1         , 0         , 5         , 797.25    , 985.078   , 985.078   , 982.109   , 0.859377  , 0.820315  , 0.410157  , 1.25      , 29.4141   , 90.7266   , 90.75     , 30.1172   , 385       , 2.588     , 0         , 2.35294   , 0         , 8.25      
  115.400, 0.793763  , 0         , 1         , 0         , 4.63889   , 798       , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.410157  , 1.25      , 29.5313   , 90.7266   , 90.75     , 29.9766   , 385       , 2.488     , 0         , 2.35294   , 0         , 6         
  115.450, 0.793763  , 0         , 1         , 0         , 4.61111   , 796.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.410157  , 1.25      , 29.6016   , 90.7266   , 90.75     , 29.9297   , 385       , 2.468     , 0         , 2.35294   , 0         , 5.25      
  115.500, 0.793763  , 0         , 1         , 0         , 4.66667   , 793.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.429689  , 1.25      , 30.1172   , 90.7266   , 90.75     , 30.0234   , 385       , 2.512     , 0         , 2.35294   , 0         , 5.25      
  115.550, 0.793763  , 0         , 1         , 0         , 4.30556   , 793.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.820315  , 0.429689  , 1.25      , 29.9063   , 90.7266   , 90.75     , 30.0234   , 385       , 2.42      , 0         , 2.35294   , 0         , 4.5       
  115.600, 0.793763  , 0         , 1         , 0         , 4.83334   , 789.25    , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.25      , 30.1641   , 90.7266   , 90.75     , 30.0234   , 385       , 2.58      , 0         , 2.35294   , 0         , 6         
  115.650, 0.793763  , 0         , 1         , 0         , 4.36111   , 786       , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.25      , 30.1406   , 90.7266   , 90.75     , 30.2813   , 385       , 2.436     , 0         , 2.35294   , 0         , 6         
  115.700, 0.793763  , 0         , 1         , 0         , 4.97223   , 786.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.21094   , 30.4688   , 90.7266   , 90.75     , 30.2813   , 385       , 2.624     , 0         , 2.35294   , 0         , 6.75      
  115.750, 0.793763  , 0         , 1         , 0         , 4.61111   , 787.25    , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.429689  , 1.21094   , 30.4922   , 90.7266   , 90.75     , 30.2344   , 385       , 2.528     , 0         , 2.35294   , 0         , 5.25      
  115.800, 0.793763  , 0         , 1         , 0         , 4.44445   , 784.25    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.410157  , 1.21094   , 30.3516   , 90.7266   , 90.75     , 30.3047   , 385       , 2.46      , 0         , 2.35294   , 0         , 6         
  115.850, 0.793763  , 0         , 1         , 0         , 4.66667   , 781.75    , 985.078   , 985.078   , 982.109   , 0.820315  , 0.742189  , 0.410157  , 1.21094   , 30.4453   , 90.7266   , 90.75     , 30.3516   , 385       , 2.528     , 0         , 2.35294   , 0         , 6.75      
  115.900, 0.793763  , 0         , 1         , 0         , 4.27778   , 780.75    , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.410157  , 1.17188   , 30.2578   , 90.7266   , 90.75     , 30.4688   , 385       , 2.428     , 0         , 2.35294   , 0         , 6.75      
  115.950, 0.793763  , 0         , 1         , 0         , 4.11111   , 782.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.410157  , 1.17188   , 29.6953   , 90.7266   , 90.75     , 30.5391   , 385       , 2.384     , 0         , 2.35294   , 0         , 8.25      
  116.000, 0.793763  , 0         , 1         , 0         , 3.88889   , 782.5     , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.390626  , 1.21094   , 29.2734   , 90.7266   , 90.75     , 30.5156   , 385       , 2.356     , 0         , 2.35294   , 0         , 9.75      
  116.050, 0.793763  , 0         , 1         , 0         , 3.94445   , 784.25    , 985.078   , 985.078   , 982.109   , 0.781252  , 0.781252  , 0.390626  , 1.21094   , 28.9453   , 90.7266   , 90.75     , 30.5156   , 385       , 2.352     , 0         , 2.35294   , 0         , 9.75      
  116.100, 0.793763  , 0         , 1         , 0         , 4.25      , 789.25    , 985.078   , 985.078   , 982.109   , 0.742189  , 0.742189  , 0.410157  , 1.21094   , 28.9922   , 90.7266   , 90.75     , 30.4453   , 385       , 2.376     , 0         , 2.35294   , 0         , 10.5      
