
###################################################################################
Logfile created by ME7-Logger v1.20 (c) mki, 12/2010-07/2013

Used EcuDefinition file: 8E0909518AK_368072_NEF_STG_1_Tunedv7.ecu

ECU identified with following data:
HWNumber    = 0261208230       (requested was 0261208230)
SWNumber    = 1037368072       (requested was 1037368072)
PartNumber  = 8E0909518AK      (requested was 8E0909518AK)
SWVersion   = 0003             (requested was 0003)
EngineId    = 1.8L R4/5VT      (requested was 1.8L R4/5VT)
VAGHWNumber = 8E0909018A
ModelId     = G

Log packet size: 32 bytes
Logging with:    20 samples/second
Used speed is:   56000 baud
Used mode is:    HM0
Log started at:  10.02.2026 23:30:53.940

TimeStamp, nmot_w    , wped_w    , wdkba     , rl_w      , rlsol_w   , plsol_w   , pvdkds_w  , ps_w      , pus_w     , ldtvm     , zwout     , dwkrz_0   , dwkrz_2   , dwkrz_3   , dwkrz_1   , lamsbg_w  , lamsoni_w , tans      , msdk_w    , mshfm_w   
   53.700, 3016.75   , 0         , 16.0784   , 53.4609   , 52.4297   , 970.898   , 1082.5    , 740       , 970.898   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 0.987306  , 9.75      , 30        , 30.0834   
   53.750, 3018      , 0         , 16.0784   , 53.1094   , 52.4297   , 970.898   , 1079.84   , 735.742   , 970.898   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 0.974855  , 9.75      , 30.6667   , 30.2778   
   53.800, 3018.25   , 0         , 16.0784   , 52.5      , 52.4063   , 970.898   , 1079.84   , 730.273   , 970.898   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.977296  , 9.75      , 29.9167   , 30.0834   
   53.850, 3023.25   , 0         , 16.0784   , 52.2188   , 52.3594   , 970.898   , 1082.5    , 726.914   , 970.898   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 0.979982  , 9.75      , 30.1111   , 29.5556   
   53.900, 3013.75   , 0         , 16.0784   , 51.9609   , 52.4766   , 970.898   , 1079.84   , 723.672   , 970.898   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.981203  , 9.75      , 30.0556   , 29.9167   
   53.950, 3012      , 0         , 16.0784   , 52.125    , 52.4766   , 970.898   , 1077.19   , 725.508   , 970.898   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 0.988527  , 9.75      , 30        , 29.8611   
   54.000, 3014      , 0         , 15.6863   , 52.2656   , 52.7578   , 970.938   , 1079.84   , 727.344   , 970.938   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1         , 9.75      , 29.5556   , 30.7778   
   54.050, 3019.25   , 0         , 16.0784   , 51.8203   , 53.0391   , 970.938   , 1077.19   , 721.953   , 970.938   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9.75      , 29.9167   , 30.1667   
   54.100, 3013.25   , 0         , 15.6863   , 52.0313   , 53.1094   , 970.938   , 1074.57   , 724.57    , 970.938   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.00611   , 9.75      , 29.7778   , 29.7778   
   54.150, 3013.75   , 0         , 16.0784   , 52.0078   , 52.9922   , 970.938   , 1074.57   , 724.336   , 970.938   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9.75      , 29.7778   , 29.9722   
   54.200, 3013.75   , 0         , 16.0784   , 52.1016   , 53.1328   , 970.938   , 1074.57   , 725.43    , 970.938   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.00733   , 9.75      , 29.75     , 29.5278   
   54.250, 3014.75   , 0         , 16.0784   , 52.2656   , 53.3906   , 970.938   , 1071.91   , 727.305   , 970.938   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00611   , 9.75      , 30.4445   , 29.6389   
   54.300, 3013.75   , 0         , 16.0784   , 52.5234   , 53.5078   , 970.898   , 1071.91   , 730.43    , 970.898   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 0.994142  , 9.75      , 30.2778   , 30.7222   
   54.350, 3007.75   , 0         , 16.0784   , 52.5938   , 53.6016   , 970.898   , 1071.91   , 731.094   , 970.898   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.995607  , 9.75      , 30.2222   , 30.1389   
   54.400, 3015.25   , 0         , 16.0784   , 52.7109   , 53.9766   , 970.898   , 1071.91   , 732.578   , 970.898   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 0.992677  , 9.75      , 30.3056   , 30.0556   
   54.450, 3014.75   , 0         , 16.0784   , 52.6406   , 54.0703   , 970.898   , 1069.26   , 731.641   , 970.898   , 0         , 34.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.995607  , 9.75      , 30.1945   , 30.1389   
   54.500, 3008.25   , 0         , 16.4706   , 53.1328   , 54.1172   , 970.898   , 1071.91   , 737.5     , 970.898   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 0.986085  , 9.75      , 30.7778   , 30.9445   
   54.550, 3007.5    , 0         , 16.4706   , 53.3906   , 54.5625   , 970.898   , 1071.91   , 740.586   , 970.898   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 0.995607  , 9.75      , 30.3889   , 31.0834   
   54.600, 3012.5    , 0         , 16.4706   , 53.5078   , 54.7969   , 970.898   , 1071.91   , 740.43    , 970.898   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9.75      , 31.0834   , 30.8611   
   54.650, 3008      , 0         , 16.4706   , 53.3203   , 54.7969   , 970.898   , 1071.91   , 738.164   , 970.898   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00855   , 9.75      , 30.3889   , 30.1389   
   54.700, 3010      , 0         , 16.4706   , 53.6953   , 54.9141   , 970.898   , 1071.91   , 742.656   , 970.898   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01148   , 9         , 30.6667   , 31.5      
   54.750, 3008.25   , 0         , 16.8628   , 53.8594   , 55.2656   , 970.898   , 1071.91   , 744.609   , 970.898   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01319   , 9         , 31.3056   , 31.1667   
   54.800, 3011      , 0         , 16.8628   , 53.9063   , 55.4297   , 970.859   , 1071.91   , 748.477   , 970.859   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01001   , 9         , 31.1945   , 30.8056   
   54.850, 3006.75   , 0         , 16.8628   , 54.2813   , 55.1016   , 970.859   , 1071.91   , 752.852   , 970.859   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01148   , 9         , 31.1389   , 31.2778   
   54.900, 3007.75   , 0         , 16.4706   , 54.4219   , 55.5703   , 970.859   , 1069.26   , 754.531   , 970.859   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00611   , 9         , 31.0834   , 30.9167   
   54.950, 3011      , 0         , 16.8628   , 54.6094   , 55.7109   , 970.859   , 1071.91   , 756.797   , 970.859   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 0.992677  , 9         , 31.0556   , 31.1667   
   55.000, 3008      , 0         , 16.8628   , 54.6797   , 55.9688   , 970.859   , 1071.91   , 757.461   , 970.859   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 0.983644  , 9         , 31.5834   , 30.7778   
   55.050, 3002      , 0         , 16.8628   , 54.75     , 56.2734   , 970.859   , 1074.57   , 758.398   , 970.859   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 0.991212  , 9         , 31.6945   , 31.4167   
   55.100, 3014      , 0         , 16.8628   , 54.9844   , 56.3672   , 970.859   , 1074.57   , 761.25    , 970.859   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 0.992677  , 9         , 31.6111   , 32.1389   
   55.150, 3008.5    , 0         , 16.8628   , 55.1953   , 56.4844   , 970.859   , 1074.57   , 763.672   , 970.859   , 0         , 33.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 31.75     , 32.2778   
   55.200, 3011      , 0         , 17.2549   , 55.8516   , 56.5313   , 970.859   , 1074.57   , 771.289   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.01319   , 9         , 32.1945   , 32.2778   
   55.250, 3003.5    , 0         , 17.2549   , 55.6875   , 56.625    , 970.859   , 1074.57   , 769.453   , 970.859   , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.01489   , 9         , 32.1667   , 31.3334   
   55.300, 3010      , 0         , 17.2549   , 55.6875   , 57.0938   , 970.82    , 1074.57   , 769.531   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.01489   , 9         , 31.7778   , 31.25     
   55.350, 3008.5    , 0         , 17.2549   , 55.7813   , 57.1875   , 970.82    , 1074.57   , 770.586   , 970.82    , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.02002   , 9         , 31.9167   , 31.7222   
   55.400, 3007.5    , 0         , 17.2549   , 56.3672   , 57.2109   , 970.82    , 1077.19   , 777.695   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.02149   , 9         , 32.4167   , 32.8334   
   55.450, 3005.5    , 0         , 17.2549   , 56.3672   , 57.4453   , 970.82    , 1077.19   , 777.734   , 970.82    , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00733   , 9         , 32.3334   , 31.25     
   55.500, 3008.25   , 0         , 17.2549   , 56.3672   , 57.6328   , 970.82    , 1079.84   , 777.5     , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.997072  , 9         , 32.0278   , 31.8334   
   55.550, 3006.25   , 0         , 17.2549   , 56.2266   , 57.6328   , 970.82    , 1079.84   , 775.82    , 970.82    , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 0.994142  , 9         , 32.5      , 32.2778   
   55.600, 3001.75   , 0         , 17.2549   , 56.8828   , 57.8203   , 970.82    , 1079.84   , 783.75    , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 32.6111   , 33.1111   
   55.650, 3008.5    , 0         , 17.2549   , 56.9766   , 58.3125   , 970.82    , 1082.5    , 784.805   , 970.82    , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 32.5834   , 32.75     
   55.700, 3004.5    , 0         , 17.2549   , 57.2813   , 58.5938   , 970.82    , 1082.5    , 788.438   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.998537  , 9         , 32.1667   , 33        
   55.750, 3006.5    , 0         , 17.6471   , 57.4688   , 58.5234   , 970.82    , 1082.5    , 790.625   , 970.82    , 0         , 33        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 32.9445   , 32.8056   
   55.800, 3001.5    , 0         , 17.6471   , 57.6797   , 58.7578   , 970.82    , 1082.5    , 793.359   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00855   , 9         , 32.8056   , 32.0278   
   55.850, 3006.5    , 0         , 17.6471   , 58.0078   , 59.4375   , 970.82    , 1082.5    , 797.383   , 970.82    , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01319   , 9         , 32.8056   , 33.1667   
   55.900, 3004.75   , 0         , 17.6471   , 58.2656   , 59.6719   , 970.781   , 1085.12   , 800.156   , 970.781   , 0         , 30.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01831   , 9         , 33.1945   , 33.7222   
   55.950, 3002.5    , 0         , 18.0392   , 58.5703   , 59.6719   , 970.781   , 1085.12   , 803.906   , 970.781   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.02002   , 9         , 33.2778   , 32.6667   
   56.000, 3004.75   , 0         , 18.0392   , 58.6875   , 59.8125   , 970.781   , 1085.12   , 805.234   , 970.781   , 0         , 30.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01831   , 9         , 33.6945   , 33.6667   
   56.050, 3003      , 0         , 18.0392   , 59.1094   , 60.1641   , 970.781   , 1087.77   , 810.273   , 970.781   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.01489   , 9         , 33.4722   , 33.8334   
   56.100, 3006.5    , 0         , 18.0392   , 59.4609   , 60.5391   , 970.781   , 1087.77   , 814.688   , 970.781   , 0         , 30.75     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00855   , 9         , 33.5834   , 33.8889   
   56.150, 2999.25   , 0         , 18.0392   , 59.6016   , 60.6094   , 970.781   , 1087.77   , 816.211   , 970.781   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 33.6667   , 33.3889   
   56.200, 3007.75   , 0         , 18.0392   , 59.5313   , 60.6328   , 970.781   , 1090.39   , 815.469   , 970.781   , 0         , 30.75     , 0         , 0         , -1.5      , -1.5      , 1         , 0.997072  , 9         , 34        , 33.6111   
   56.250, 3006.75   , 0         , 18.0392   , 59.9297   , 60.6094   , 970.781   , 1090.39   , 820.039   , 970.781   , 0         , 32.25     , 0         , 0         , -1.5      , -1.5      , 1         , 1.00366   , 9         , 33.8334   , 33.8334   
   56.300, 3006.25   , 0         , 18.0392   , 60.4922   , 60.2109   , 970.781   , 1093.05   , 826.914   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00733   , 9         , 34.1389   , 34.6389   
   56.350, 3004.75   , 0         , 18.0392   , 60.6563   , 60.7266   , 970.781   , 1093.05   , 828.828   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.00855   , 9         , 34.1667   , 35.0556   
   56.400, 3010.75   , 0         , 18.4314   , 60.8672   , 60.9375   , 970.781   , 1095.7    , 831.406   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 1.01319   , 9         , 34.25     , 34.4722   
   56.450, 3005      , 0         , 18.0392   , 61.5      , 60.8672   , 970.781   , 1095.7    , 838.828   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.01831   , 9         , 33.8611   , 35.5834   
   56.500, 3007.5    , 0         , 18.0392   , 61.2422   , 60.7969   , 970.742   , 1095.7    , 835.742   , 970.742   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 1.01001   , 9         , 34.3056   , 35.1111   
   56.550, 3005.5    , 0         , 18.0392   , 61.2656   , 61.1484   , 970.742   , 1098.32   , 836.289   , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 1.00733   , 9         , 34.25     , 35.3889   
   56.600, 3010.75   , 0         , 18.0392   , 61.2891   , 61.2656   , 970.742   , 1098.32   , 836.328   , 970.742   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 1.00733   , 9         , 34.6111   , 35        
   56.650, 3004.5    , 0         , 18.0392   , 61.0078   , 61.0313   , 970.742   , 1100.98   , 833.008   , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.991212  , 9         , 34.5278   , 35.0278   
   56.700, 3006.75   , 0         , 18.0392   , 60.9844   , 61.2188   , 970.742   , 1098.32   , 832.656   , 970.742   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 0.994142  , 9         , 34.1945   , 33.6945   
   56.750, 3007      , 0         , 18.0392   , 61.2188   , 61.2422   , 970.742   , 1100.98   , 835.625   , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , -1.5      , 1         , 0.991212  , 9         , 34.1945   , 35.1389   
   56.800, 3010      , 0         , 18.0392   , 61.3359   , 61.4063   , 970.781   , 1103.63   , 836.992   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -1.5      , 1         , 0.997072  , 9         , 34.3334   , 34.9723   
   56.850, 3006      , 0         , 18.0392   , 61.125    , 61.1719   , 970.781   , 1103.63   , 834.531   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 0.991212  , 9         , 34.3889   , 34.3611   
   56.900, 3005.25   , 0         , 18.0392   , 61.3125   , 61.2422   , 970.781   , 1103.63   , 836.68    , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -0.75     , 1         , 0.989992  , 9         , 34.4167   , 35.0278   
   56.950, 3006.5    , 0         , 18.0392   , 61.125    , 61.5938   , 970.781   , 1103.63   , 834.414   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 0.998537  , 9         , 34.4445   , 34.2222   
   57.000, 3007.75   , 0         , 18.0392   , 61.1719   , 61.7578   , 970.781   , 1106.25   , 835.117   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -0.75     , 1         , 1         , 9         , 34.6945   , 34.1667   
   57.050, 3007.5    , 0         , 18.0392   , 61.0547   , 61.6641   , 970.781   , 1103.63   , 833.633   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 1.00733   , 9         , 34.9723   , 34.4445   
   57.100, 3011.25   , 0         , 18.0392   , 61.2188   , 61.5703   , 970.781   , 1103.63   , 835.508   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , -0.75     , 1         , 1.00855   , 9         , 34.3611   , 34.5556   
   57.150, 3010.5    , 0         , 18.0392   , 61.2656   , 61.6641   , 970.781   , 1106.25   , 836.133   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 1.00611   , 9         , 34.8334   , 34.4722   
   57.200, 3009      , 0         , 18.0392   , 61.5      , 61.5469   , 970.82    , 1108.91   , 838.828   , 970.82    , 0         , 30.75     , 0         , 0         , -1.5      , -0.75     , 1         , 1.00733   , 9         , 34.5      , 35.3334   
   57.250, 3006.25   , 0         , 18.0392   , 61.5      , 61.3828   , 970.82    , 1106.25   , 839.023   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 0.997072  , 9         , 34.5      , 35.5556   
   57.300, 3010      , 0         , 18.0392   , 61.3359   , 61.5      , 970.82    , 1106.25   , 837.148   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , -0.75     , 1         , 0.989992  , 9         , 34.4722   , 33.3611   
   57.350, 3006      , 0         , 18.0392   , 61.0781   , 61.5938   , 970.82    , 1106.25   , 834.063   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , -0.75     , 1         , 0.979982  , 9         , 34.6389   , 34.25     
   57.400, 3006.75   , 0         , 18.0392   , 61.0781   , 61.6406   , 970.82    , 1106.25   , 833.906   , 970.82    , 0         , 30.75     , 0         , 0         , -1.5      , -0.75     , 1         , 0.983644  , 9         , 34.7778   , 33.8334   
   57.450, 3005.25   , 0         , 18.0392   , 61.0781   , 61.5938   , 970.82    , 1106.25   , 834.023   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.988527  , 9         , 34.3889   , 34.25     
   57.500, 3010.75   , 0         , 18.0392   , 61.1719   , 61.8281   , 970.859   , 1106.25   , 834.922   , 970.859   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.981203  , 9         , 34.2222   , 34.9445   
   57.550, 3008.5    , 0         , 18.0392   , 61.1719   , 61.7813   , 970.859   , 1108.91   , 834.922   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.992677  , 9         , 34.5834   , 34.6111   
   57.600, 3007.75   , 0         , 18.0392   , 61.0313   , 61.5938   , 970.859   , 1108.91   , 833.32    , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00488   , 9         , 34.8334   , 34.7222   
   57.650, 3005.25   , 0         , 18.0392   , 61.1484   , 61.8281   , 970.859   , 1108.91   , 834.844   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01148   , 9         , 34.75     , 34.7222   
   57.700, 3012.75   , 0         , 18.0392   , 61.2656   , 62.1328   , 970.859   , 1108.91   , 836.055   , 970.859   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 1.01148   , 9         , 34.3056   , 34.0556   
   57.750, 3006.75   , 0         , 18.0392   , 61.2891   , 62.1094   , 970.859   , 1108.91   , 836.484   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00855   , 9         , 34.5556   , 34.3334   
   57.800, 3014      , 0         , 18.0392   , 60.7031   , 61.9219   , 970.859   , 1108.91   , 829.531   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00733   , 9         , 34.8889   , 34.25     
   57.850, 3010      , 0         , 18.0392   , 60.7734   , 61.9688   , 970.859   , 1108.91   , 830.273   , 970.859   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00366   , 9         , 34.6111   , 34.8056   
   57.900, 3015.5    , 0         , 18.0392   , 61.2188   , 61.9453   , 970.82    , 1108.91   , 835.586   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.992677  , 9         , 34.8056   , 35.0834   
   57.950, 3008.25   , 0         , 18.0392   , 61.1719   , 61.8047   , 970.82    , 1108.91   , 835.117   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.995607  , 9         , 34.8056   , 34.8889   
   58.000, 3016.5    , 0         , 18.0392   , 61.5703   , 61.5234   , 970.82    , 1108.91   , 839.844   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.991212  , 9         , 34.6667   , 35.5      
   58.050, 3015.25   , 0         , 18.0392   , 61.4531   , 61.5469   , 970.82    , 1108.91   , 838.555   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.988527  , 9         , 34.8611   , 34.4445   
   58.100, 3009.25   , 0         , 18.0392   , 61.3359   , 61.4297   , 970.82    , 1108.91   , 837.031   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.981203  , 9         , 34.9445   , 35.0278   
   58.150, 3009.75   , 0         , 18.0392   , 61.2422   , 61.2891   , 970.82    , 1108.91   , 835.938   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.992677  , 9         , 34.7222   , 34.3889   
   58.200, 3009      , 0         , 18.0392   , 61.1953   , 61.3125   , 970.82    , 1108.91   , 835.273   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00366   , 9         , 34.7778   , 35.1667   
   58.250, 3013.25   , 0         , 18.0392   , 60.7734   , 61.4766   , 970.82    , 1111.52   , 830.195   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 1.00733   , 9         , 34.7778   , 33.2778   
   58.300, 3013.5    , 0         , 18.0392   , 60.7734   , 61.4297   , 970.82    , 1111.52   , 830.195   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00611   , 9         , 34.7778   , 34.3889   
   58.350, 3010.75   , 0         , 18.0392   , 61.2188   , 61.4297   , 970.82    , 1108.91   , 835.547   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.00855   , 9         , 34.3056   , 35.25     
   58.400, 3016.5    , 0         , 18.0392   , 61.125    , 61.4766   , 970.82    , 1108.91   , 834.453   , 970.82    , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01319   , 9         , 34.2778   , 33.8889   
   58.450, 3015      , 0         , 18.0392   , 61.2188   , 61.4063   , 970.82    , 1108.91   , 835.742   , 970.82    , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.997072  , 9         , 34.5834   , 35.0834   
   58.500, 3008.25   , 0         , 18.0392   , 60.8438   , 61.1719   , 970.781   , 1111.52   , 831.094   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.988527  , 9         , 34.7778   , 33.7778   
   58.550, 3007      , 0         , 18.0392   , 61.0781   , 61.4297   , 970.781   , 1111.52   , 834.102   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.987306  , 9         , 34.3611   , 34.9723   
   58.600, 3017      , 0         , 18.0392   , 61.1484   , 61.5469   , 970.781   , 1111.52   , 834.766   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.986085  , 9         , 34.3334   , 34.75     
   58.650, 3016.25   , 0         , 18.0392   , 61.125    , 61.4531   , 970.781   , 1111.52   , 834.648   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.988527  , 9         , 34.3889   , 35.0278   
   58.700, 3009.25   , 0         , 18.0392   , 61.0313   , 61.1719   , 970.781   , 1111.52   , 833.477   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.983644  , 9         , 34.3056   , 34.75     
   58.750, 3014.75   , 0         , 18.0392   , 60.5859   , 61.2422   , 970.781   , 1111.52   , 828.164   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.992677  , 9         , 34.5      , 33.6111   
   58.800, 3013.5    , 0         , 18.0392   , 60.9375   , 61.1484   , 970.781   , 1111.52   , 832.305   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01148   , 9         , 34.6945   , 34.1389   
   58.850, 3015      , 0         , 18.0392   , 60.7969   , 60.7969   , 970.781   , 1108.91   , 830.625   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 1.01319   , 9         , 34.4167   , 34.4722   
   58.900, 3004.75   , 0         , 18.0392   , 60.7266   , 60.6563   , 970.781   , 1111.52   , 829.883   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01148   , 9         , 34.4445   , 34.6111   
   58.950, 3019      , 0         , 18.0392   , 60.8203   , 61.0313   , 970.781   , 1108.91   , 830.938   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01001   , 9         , 34.2222   , 34.6389   
   59.000, 3014      , 0         , 18.0392   , 60.6563   , 61.0313   , 970.781   , 1111.52   , 828.945   , 970.781   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 1.01319   , 9         , 34.4167   , 34.1945   
   59.050, 3014      , 0         , 18.0392   , 60.4922   , 60.8203   , 970.781   , 1111.52   , 827.188   , 970.781   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 1.00611   , 9         , 34.1389   , 34.4722   
   59.100, 3012.25   , 0         , 17.6471   , 60.2344   , 60.6563   , 970.742   , 1111.52   , 824.023   , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.991212  , 9         , 34.2222   , 33.7778   
   59.150, 3016.5    , 0         , 17.6471   , 60.3516   , 60.5156   , 970.742   , 1108.91   , 825.391   , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.988527  , 9         , 34.1111   , 34.3611   
   59.200, 3014.75   , 0         , 17.6471   , 60.4922   , 60.8203   , 970.742   , 1108.91   , 827.07    , 970.742   , 0         , 31.5      , 0         , 0         , -1.5      , 0         , 1         , 0.986085  , 9         , 34.0278   , 34.0834   
   59.250, 3013.75   , 0         , 17.6471   , 60.5625   , 61.0547   , 970.742   , 1111.52   , 827.734   , 970.742   , 0         , 30        , 0         , 0         , -1.5      , 0         , 1         , 0.986085  , 9         , 34.1945   , 34.6111   
   59.300, 3016.75   , 0         , 17.6471   , 60.1172   , 60.7734   , 970.742   , 1111.52   , 822.578   , 970.742   , 0         , 32.25     , 0         , 0         , -1.5      , 0         , 1         , 0.981203  , 9         , 34.1389   , 33.9722   
